warehouse_area_m2,daily_throughput,total_equipment_count,workers,shift_type,conveyor_count,rtv_agv_count,srm_count,robot_arm_count,rack_count,wms_implemented,agv_implemented,automation_level,season,day_of_week,equipment_age_years,condition_factor,conveyor_utilization,rtv_utilization,srm_utilization,robot_utilization,avg_conveyor_time,avg_rtv_time,avg_srm_time,avg_robot_time,equipment_efficiency,maintenance_frequency,processing_time_seconds,picking_accuracy_percent,error_rate_percent,labor_cost_per_order_krw
30000,51879,69,74,2,29,17,20,3,60,1,0,4,4,6,6,0.88,0.427,0.632,0.674,0.332,3.89,10.59,8.72,3.27,88.0,3.0,5.0,97.5,0.95,85000
30000,54472,81,96,1,42,23,14,2,60,1,1,5,3,4,6,0.88,0.713,0.645,0.874,0.536,6.22,9.66,6.8,3.51,88.0,3.0,6.24,98.0,0.59,85000
15000,9137,69,42,3,34,15,14,6,30,1,1,5,4,4,8,0.84,0.332,0.454,0.806,0.397,7.4,8.38,5.61,2.39,84.0,4.0,5.38,98.0,0.77,85000
15000,10098,100,96,2,46,22,29,3,30,1,1,5,1,2,16,0.6799999999999999,0.678,0.462,0.635,0.524,6.48,10.59,6.65,3.87,68.0,8.0,18.25,94.4,1.49,85000
30000,26090,35,39,1,15,7,12,1,60,1,0,3,4,3,4,0.92,0.74,0.497,0.658,0.363,5.8,7.37,8.93,2.18,92.0,2.0,5.0,98.0,0.94,85000
10000,6850,38,32,3,20,10,7,1,20,0,1,3,2,7,10,0.8,0.591,0.634,0.577,0.22,7.37,6.45,5.48,3.78,80.0,5.0,11.41,91.8,1.84,85000
10000,14808,24,24,3,7,4,11,2,20,0,0,2,2,7,3,0.94,0.632,0.502,0.528,0.432,6.6,6.57,7.8,2.15,94.0,1.5,6.4,92.9,1.48,85000
30000,65692,53,49,1,24,8,18,3,60,1,1,4,3,2,17,0.6599999999999999,0.567,0.46,0.703,0.263,6.35,10.52,4.66,2.87,66.0,8.5,12.52,91.5,1.75,85000
30000,25698,29,28,1,11,6,10,2,60,1,0,2,1,6,16,0.6799999999999999,0.516,0.649,0.829,0.276,6.51,7.74,5.78,2.19,68.0,8.0,14.11,85.8,2.49,85000
30000,29475,43,26,1,24,10,8,1,60,1,1,3,4,2,4,0.92,0.744,0.485,0.675,0.342,3.36,10.04,8.95,2.22,92.0,2.0,5.0,98.0,0.75,85000
10000,4847,57,66,3,23,19,13,2,20,1,0,5,1,4,16,0.6799999999999999,0.533,0.607,0.854,0.283,7.59,10.89,9.87,4.52,68.0,8.0,14.66,92.1,1.86,85000
30000,15553,25,15,3,7,7,9,2,60,1,0,2,4,5,15,0.7,0.474,0.454,0.759,0.386,5.48,8.57,9.74,1.86,70.0,7.5,7.18,88.0,2.38,85000
10000,11802,76,47,3,36,14,23,3,20,1,1,5,1,4,18,0.64,0.649,0.587,0.576,0.388,6.6,9.18,6.37,2.29,64.0,9.0,18.01,93.6,1.67,85000
30000,65063,49,56,1,21,14,11,3,60,1,1,5,1,3,11,0.78,0.617,0.632,0.514,0.437,3.93,8.08,6.09,2.88,78.0,5.5,12.34,97.5,1.04,85000
15000,14498,42,42,3,21,11,7,3,30,0,0,3,2,2,1,0.98,0.353,0.551,0.779,0.435,7.16,6.43,8.14,3.14,98.0,0.5,5.0,96.3,0.86,85000
5000,10732,67,75,3,20,20,24,3,10,1,1,5,2,1,10,0.8,0.659,0.623,0.52,0.288,4.37,9.29,4.87,1.54,80.0,5.0,8.49,98.0,0.95,85000
30000,66283,44,29,2,17,11,14,2,60,1,1,3,1,6,10,0.8,0.421,0.52,0.508,0.509,3.85,6.26,7.92,4.1,80.0,5.0,11.49,95.1,1.29,85000
5000,2961,75,83,2,42,20,10,3,10,1,0,5,2,6,15,0.7,0.535,0.675,0.655,0.425,7.01,8.56,5.4,4.98,70.0,7.5,14.03,95.4,1.75,85000
30000,58219,47,50,2,20,10,14,3,60,1,1,3,1,2,17,0.6599999999999999,0.634,0.428,0.703,0.265,5.08,11.0,9.92,2.27,66.0,8.5,18.02,91.9,1.92,85000
15000,15116,56,55,2,24,10,19,3,30,1,0,4,2,5,3,0.94,0.32,0.492,0.798,0.219,4.1,10.24,8.7,2.82,94.0,1.5,8.19,98.0,0.62,85000
5000,5299,21,16,1,8,3,9,1,10,1,0,2,1,4,13,0.74,0.781,0.539,0.665,0.303,3.05,7.65,4.66,3.64,74.0,6.5,14.93,88.5,2.16,85000
15000,29448,49,52,1,25,6,15,3,30,1,0,4,4,4,14,0.72,0.386,0.401,0.68,0.341,5.77,7.13,9.16,2.03,72.0,7.0,6.54,91.9,1.85,85000
5000,4957,21,21,2,7,5,9,0,10,0,0,2,1,5,8,0.84,0.369,0.69,0.828,0.282,3.93,6.75,4.83,3.99,84.0,4.0,11.84,89.4,2.28,85000
10000,21371,54,45,3,25,10,16,3,20,1,0,4,4,6,16,0.6799999999999999,0.63,0.505,0.768,0.457,7.66,11.05,7.88,2.37,68.0,8.0,7.64,92.1,2.07,85000
15000,29325,42,41,1,24,6,8,4,30,1,0,4,1,3,9,0.8200000000000001,0.666,0.507,0.828,0.218,6.78,7.6,6.86,4.29,82.0,4.5,10.02,96.7,1.29,85000
15000,32536,40,45,1,16,8,15,1,30,0,0,3,2,4,9,0.8200000000000001,0.345,0.463,0.701,0.208,4.26,9.1,4.09,2.06,82.0,4.5,8.55,90.7,2.14,85000
10000,23865,24,25,2,13,6,5,0,20,0,0,2,4,4,10,0.8,0.452,0.477,0.738,0.206,4.3,9.97,4.19,1.33,80.0,5.0,6.15,88.0,2.6,85000
15000,28037,35,35,3,13,7,14,1,30,0,1,3,3,5,12,0.76,0.499,0.509,0.505,0.3,6.59,9.62,9.5,1.2,76.0,6.0,8.21,89.9,2.1,85000
30000,26939,74,62,2,35,12,24,3,60,1,1,5,1,7,17,0.6599999999999999,0.342,0.587,0.503,0.217,7.52,9.17,8.42,4.35,66.0,8.5,12.84,93.4,1.58,85000
5000,3025,37,31,3,13,10,13,1,10,1,1,3,1,5,18,0.64,0.656,0.574,0.569,0.305,5.48,8.51,8.67,3.94,64.0,9.0,16.61,90.8,2.0,85000
10000,5677,70,79,3,27,12,25,6,20,1,1,5,3,7,18,0.64,0.701,0.624,0.818,0.588,5.87,7.32,9.17,3.97,64.0,9.0,10.44,94.5,1.67,85000
30000,28697,23,26,2,10,5,6,2,60,0,1,2,4,3,14,0.72,0.361,0.464,0.512,0.374,4.39,11.22,7.63,3.46,72.0,7.0,5.3,87.3,2.59,85000
15000,15473,44,41,3,15,14,11,4,30,1,1,4,4,2,15,0.7,0.693,0.586,0.533,0.53,6.39,7.19,4.48,4.35,70.0,7.5,6.62,95.2,1.57,85000
5000,5024,57,39,3,29,15,11,2,10,1,1,4,2,2,19,0.62,0.594,0.571,0.694,0.42,5.46,9.39,8.29,1.44,62.0,9.5,14.45,91.2,1.93,85000
15000,27732,48,53,2,24,10,13,1,30,0,0,3,3,2,19,0.62,0.477,0.581,0.625,0.564,7.35,9.35,5.95,2.17,62.0,9.5,9.53,83.7,3.74,85000
10000,9940,71,82,1,36,10,23,2,20,1,1,5,1,7,5,0.9,0.757,0.625,0.873,0.327,7.7,8.21,4.32,4.05,90.0,2.5,8.11,98.0,0.5,85000
10000,16795,55,40,1,25,13,13,4,20,1,1,4,2,6,7,0.86,0.755,0.402,0.794,0.261,7.56,11.36,7.92,3.69,86.0,3.5,7.08,98.0,0.85,85000
10000,11467,15,11,3,5,5,3,2,20,0,1,2,4,3,3,0.94,0.313,0.593,0.857,0.554,6.5,8.79,7.07,1.55,94.0,1.5,5.0,94.6,1.18,85000
10000,11100,59,36,1,31,10,16,2,20,1,1,4,2,3,13,0.74,0.671,0.67,0.827,0.596,3.96,6.52,6.02,1.52,74.0,6.5,13.74,95.2,1.39,85000
10000,6212,77,65,3,34,17,24,2,20,1,1,5,2,1,12,0.76,0.724,0.648,0.653,0.436,6.6,7.45,5.01,4.89,76.0,6.0,11.08,98.0,1.13,85000
5000,9729,43,43,2,24,7,11,1,10,1,1,3,1,6,15,0.7,0.546,0.428,0.569,0.241,6.06,6.57,8.53,1.08,70.0,7.5,15.5,91.8,1.74,85000
5000,4290,42,30,1,17,9,13,3,10,1,1,3,3,4,14,0.72,0.584,0.566,0.513,0.388,7.62,8.39,7.75,4.12,72.0,7.0,9.14,93.6,1.65,85000
5000,3414,35,26,2,16,8,10,1,10,0,0,3,4,3,7,0.86,0.714,0.523,0.708,0.213,6.37,8.43,6.67,4.49,86.0,3.5,5.0,92.1,1.82,85000
5000,5026,42,44,2,24,6,9,3,10,0,0,3,3,6,7,0.86,0.569,0.475,0.856,0.333,3.74,6.58,4.08,2.69,86.0,3.5,6.45,92.1,1.82,85000
5000,11573,21,24,1,8,3,10,0,10,0,1,2,1,5,18,0.64,0.561,0.452,0.622,0.329,3.8,7.23,8.73,1.67,64.0,9.0,17.11,85.4,3.1,85000
10000,19302,44,34,1,23,10,10,1,20,1,1,3,1,2,5,0.9,0.783,0.478,0.507,0.418,6.53,10.74,5.16,2.05,90.0,2.5,8.33,98.0,0.84,85000
15000,28594,34,20,3,21,6,6,1,30,1,1,3,4,2,4,0.92,0.663,0.553,0.552,0.5,3.5,11.03,9.59,2.29,92.0,2.0,5.0,98.0,0.75,85000
10000,20688,23,23,3,8,6,9,0,20,1,0,2,2,4,9,0.8200000000000001,0.327,0.508,0.825,0.445,6.9,10.31,6.98,1.16,82.0,4.5,9.61,92.5,1.71,85000
5000,3396,38,41,1,21,10,5,2,10,0,1,3,1,1,14,0.72,0.372,0.557,0.503,0.327,6.39,8.9,9.87,4.5,72.0,7.0,13.53,89.9,2.35,85000
30000,60611,45,46,2,20,15,9,1,60,1,1,4,3,4,12,0.76,0.788,0.484,0.881,0.221,6.55,9.19,6.87,1.89,76.0,6.0,8.42,96.1,1.3,85000
10000,11202,41,48,2,25,4,10,2,20,1,1,3,2,1,18,0.64,0.656,0.574,0.536,0.478,3.83,10.72,5.5,2.67,64.0,9.0,15.45,88.9,2.0,85000
10000,21608,75,45,3,36,11,25,3,20,1,1,5,2,4,14,0.72,0.711,0.531,0.529,0.514,4.88,6.6,7.8,4.52,72.0,7.0,11.32,98.0,1.31,85000
30000,28596,41,44,1,19,12,8,2,60,0,0,3,4,7,15,0.7,0.366,0.577,0.753,0.221,4.22,10.77,4.3,4.42,70.0,7.5,6.82,86.5,3.1,85000
15000,31249,99,110,3,49,14,30,6,30,1,1,5,1,7,8,0.84,0.774,0.654,0.633,0.36,5.12,9.76,5.72,4.88,84.0,4.0,12.27,98.0,0.77,85000
5000,10702,42,29,1,16,9,15,2,10,0,1,3,3,7,4,0.92,0.769,0.648,0.779,0.233,5.09,9.36,5.12,2.79,92.0,2.0,5.0,96.8,1.07,85000
10000,16891,40,31,3,21,7,11,1,20,1,0,4,1,1,14,0.72,0.667,0.517,0.673,0.258,7.11,11.59,7.74,2.37,72.0,7.0,15.5,91.7,1.85,85000
10000,19555,32,38,2,12,7,11,2,20,1,0,2,4,7,10,0.8,0.707,0.538,0.601,0.348,3.1,9.14,7.03,3.1,80.0,5.0,5.52,91.3,1.82,85000
5000,7571,41,27,3,23,5,12,1,10,0,1,3,2,3,19,0.62,0.544,0.507,0.601,0.478,6.85,7.47,4.3,4.4,62.0,9.5,13.21,84.7,2.99,85000
10000,6754,26,19,1,11,6,8,1,20,1,0,3,3,6,2,0.96,0.595,0.489,0.514,0.215,3.13,10.43,5.91,4.19,96.0,1.0,5.0,98.0,0.71,85000
30000,44651,68,67,1,31,18,16,3,60,1,1,4,1,1,8,0.84,0.6,0.698,0.536,0.251,7.13,11.19,6.67,3.86,84.0,4.0,8.03,98.0,0.94,85000
30000,59589,32,19,2,13,9,9,1,60,1,1,3,1,7,11,0.78,0.333,0.451,0.624,0.328,6.29,9.74,6.97,1.85,78.0,5.5,13.14,94.0,1.38,85000
15000,36299,47,44,2,28,7,8,4,30,1,0,4,4,3,13,0.74,0.799,0.557,0.718,0.357,4.55,7.51,6.06,2.84,74.0,6.5,5.25,92.5,1.74,85000
30000,34871,62,44,3,28,17,13,4,60,1,1,4,4,1,5,0.9,0.461,0.423,0.858,0.521,3.7,10.66,7.76,2.64,90.0,2.5,5.0,98.0,0.67,85000
30000,32161,71,83,1,27,22,19,3,60,1,1,5,1,2,14,0.72,0.312,0.492,0.766,0.556,4.28,11.58,7.56,4.2,72.0,7.0,13.54,95.8,1.31,85000
30000,15368,51,48,3,18,12,17,4,60,1,1,4,3,2,12,0.76,0.562,0.567,0.797,0.288,4.84,8.18,9.76,2.78,76.0,6.0,9.22,95.5,1.3,85000
5000,2982,95,83,1,45,21,27,2,10,1,0,5,2,3,10,0.8,0.722,0.571,0.653,0.574,5.16,9.23,6.68,3.26,80.0,5.0,10.39,97.4,1.19,85000
10000,10920,50,37,1,25,12,11,2,20,1,1,3,2,7,17,0.6599999999999999,0.391,0.404,0.809,0.55,6.07,7.13,5.71,2.9,66.0,8.5,12.95,89.9,1.92,85000
5000,12525,84,98,2,47,15,19,3,10,1,1,5,4,7,14,0.72,0.485,0.455,0.677,0.266,7.91,6.58,7.54,3.51,72.0,7.0,8.24,97.1,1.31,85000
30000,57442,45,51,2,23,11,9,2,60,0,1,4,2,6,15,0.7,0.421,0.604,0.592,0.404,7.44,10.16,6.37,2.49,70.0,7.5,10.75,90.8,2.24,85000
5000,4050,91,101,1,42,20,27,2,10,1,1,5,4,3,13,0.74,0.383,0.633,0.592,0.411,5.26,9.48,9.26,4.47,74.0,6.5,6.61,96.3,1.22,85000
10000,10890,24,14,1,13,4,5,2,20,1,0,3,2,3,8,0.84,0.767,0.693,0.796,0.301,4.3,9.87,4.71,4.79,84.0,4.0,9.93,93.4,1.39,85000
15000,13283,59,51,2,29,18,11,1,30,1,0,4,3,2,11,0.78,0.48,0.601,0.753,0.293,7.49,11.18,7.05,2.73,78.0,5.5,8.08,94.4,1.51,85000
30000,15341,32,32,2,10,9,11,2,60,0,1,3,2,5,10,0.8,0.598,0.597,0.526,0.266,4.5,9.24,8.66,2.28,80.0,5.0,8.35,91.5,1.84,85000
15000,27835,56,48,2,27,10,15,4,30,1,1,4,4,2,9,0.8200000000000001,0.649,0.552,0.51,0.57,7.26,9.15,5.37,1.49,82.0,4.5,5.03,97.3,1.03,85000
10000,6711,47,41,2,21,11,12,3,20,1,1,4,4,1,5,0.9,0.364,0.657,0.735,0.556,7.69,6.32,7.01,2.5,90.0,2.5,5.0,98.0,0.67,85000
5000,12159,57,45,1,33,11,9,4,10,1,0,4,4,1,18,0.64,0.319,0.626,0.71,0.347,3.33,9.73,7.51,2.12,64.0,9.0,8.93,91.1,2.3,85000
5000,2697,65,42,2,22,15,23,5,10,1,1,5,1,3,3,0.94,0.647,0.417,0.614,0.528,3.4,11.13,4.55,4.34,94.0,1.5,8.46,98.0,0.5,85000
30000,46050,27,28,2,7,8,11,1,60,1,0,2,4,5,5,0.9,0.377,0.454,0.673,0.523,4.47,7.52,7.72,3.14,90.0,2.5,5.0,93.7,1.26,85000
30000,31310,49,30,1,30,7,9,3,60,1,0,4,4,1,1,0.98,0.589,0.662,0.845,0.349,4.04,10.65,6.6,1.77,98.0,0.5,5.0,98.0,0.5,85000
10000,11647,53,60,3,25,7,18,3,20,1,0,4,3,7,11,0.78,0.773,0.678,0.565,0.363,7.16,9.97,6.37,3.98,78.0,5.5,9.03,96.0,1.51,85000
15000,38167,76,54,3,45,11,15,5,30,1,1,5,1,6,4,0.92,0.67,0.534,0.875,0.495,5.29,9.42,8.16,3.37,92.0,2.0,7.77,98.0,0.5,85000
30000,25568,27,17,1,13,6,8,0,60,0,0,2,3,4,8,0.84,0.763,0.61,0.603,0.426,5.67,6.83,7.55,2.26,84.0,4.0,7.46,89.4,2.28,85000
15000,15268,35,22,2,17,8,9,1,30,0,1,4,1,6,10,0.8,0.73,0.557,0.577,0.557,3.16,11.37,4.3,3.66,80.0,5.0,11.74,93.1,1.6,85000
30000,15475,25,17,3,10,8,5,2,60,0,0,2,1,2,14,0.72,0.604,0.476,0.87,0.51,5.87,10.17,9.55,3.85,72.0,7.0,13.56,85.2,3.24,85000
10000,5906,60,36,1,24,10,24,2,20,1,1,5,4,1,10,0.8,0.525,0.527,0.601,0.349,3.54,7.51,5.63,3.88,80.0,5.0,5.84,97.8,0.95,85000
15000,27100,20,12,2,9,5,5,1,30,1,0,2,3,4,7,0.86,0.366,0.646,0.898,0.332,4.91,9.71,8.31,2.57,86.0,3.5,6.2,94.8,1.48,85000
10000,15157,76,79,2,36,22,16,2,20,1,1,5,2,7,14,0.72,0.713,0.619,0.896,0.309,7.37,10.6,6.17,3.94,72.0,7.0,11.97,96.4,1.31,85000
5000,9069,25,21,1,10,7,7,1,10,1,0,3,4,4,13,0.74,0.52,0.624,0.582,0.348,6.17,6.11,8.33,4.34,74.0,6.5,6.58,91.1,1.95,85000
10000,6020,40,46,2,11,11,15,3,20,1,1,3,2,7,10,0.8,0.693,0.436,0.547,0.282,3.42,9.72,4.88,1.64,80.0,5.0,9.19,96.1,1.29,85000
15000,30586,27,31,3,15,8,4,0,30,0,0,2,3,6,8,0.84,0.475,0.574,0.59,0.226,6.13,8.5,7.73,1.84,84.0,4.0,7.14,89.4,2.28,85000
30000,32321,38,30,3,13,9,13,3,60,0,0,3,1,4,8,0.84,0.463,0.471,0.714,0.568,6.43,10.47,9.01,2.41,84.0,4.0,10.47,91.4,1.98,85000
30000,59800,27,24,1,15,6,4,2,60,0,0,2,1,6,5,0.9,0.758,0.633,0.591,0.21,4.92,6.85,8.26,3.64,90.0,2.5,8.07,91.5,1.8,85000
5000,3401,51,43,3,31,6,12,2,10,1,1,4,3,1,6,0.88,0.648,0.481,0.619,0.537,3.05,9.82,6.36,2.19,88.0,3.0,6.7,98.0,0.76,85000
5000,9104,30,27,1,11,6,10,3,10,0,1,3,4,3,6,0.88,0.537,0.505,0.644,0.541,5.77,10.31,9.38,4.61,88.0,3.0,5.0,94.5,1.33,85000
10000,6168,87,53,1,46,18,17,6,20,1,1,5,3,4,4,0.92,0.747,0.602,0.582,0.573,4.32,6.9,4.54,3.25,92.0,2.0,5.0,98.0,0.5,85000
10000,8276,51,57,2,28,9,13,1,20,1,1,4,2,7,19,0.62,0.594,0.495,0.722,0.492,3.21,6.07,6.75,1.53,62.0,9.5,13.32,91.1,1.93,85000
30000,55872,31,19,2,17,5,7,2,60,0,1,3,1,4,8,0.84,0.554,0.539,0.881,0.578,6.9,9.61,6.73,2.42,84.0,4.0,10.44,93.6,1.58,85000
5000,3221,16,11,1,6,3,5,2,10,1,0,2,2,6,16,0.6799999999999999,0.743,0.619,0.566,0.426,4.56,7.07,9.16,2.61,68.0,8.0,13.68,87.0,2.49,85000
30000,66264,73,48,2,30,13,28,2,60,1,1,5,1,5,10,0.8,0.302,0.482,0.739,0.52,3.67,6.66,9.53,4.0,80.0,5.0,13.17,98.0,0.95,85000
10000,19817,35,23,2,20,6,8,1,20,1,1,4,4,6,12,0.76,0.436,0.457,0.853,0.483,7.34,8.3,5.88,2.52,76.0,6.0,6.7,95.1,1.3,85000
5000,10918,21,20,2,8,7,4,2,10,0,0,2,3,5,15,0.7,0.667,0.481,0.679,0.553,7.85,8.55,9.01,1.21,70.0,7.5,10.26,84.5,3.4,85000
15000,27875,24,15,1,8,3,12,1,30,1,0,2,1,1,9,0.8200000000000001,0.488,0.627,0.712,0.482,4.3,11.65,7.18,4.33,82.0,4.5,12.02,91.8,1.71,85000
5000,9321,93,110,2,48,14,29,2,10,1,0,5,1,1,2,0.96,0.466,0.67,0.54,0.247,4.5,11.76,7.8,3.22,96.0,1.0,6.52,98.0,0.5,85000
15000,10302,47,39,2,25,10,11,1,30,1,1,3,4,4,13,0.74,0.735,0.471,0.532,0.451,4.68,10.03,4.19,1.53,74.0,6.5,7.86,93.4,1.56,85000
30000,63403,62,43,1,23,17,20,2,60,1,1,4,1,7,17,0.6599999999999999,0.602,0.517,0.723,0.431,3.83,8.42,6.06,2.6,66.0,8.5,16.07,93.5,1.75,85000
10000,20151,31,23,1,18,6,5,2,20,0,0,3,1,1,4,0.92,0.74,0.507,0.544,0.58,5.44,9.02,7.73,1.01,92.0,2.0,9.33,94.2,1.34,85000
10000,20554,22,23,1,8,7,5,2,20,0,0,2,3,5,13,0.74,0.554,0.641,0.785,0.347,4.68,7.51,7.46,4.86,74.0,6.5,9.22,85.9,3.08,85000
5000,4785,32,35,3,13,5,11,3,10,1,1,3,2,2,18,0.64,0.606,0.413,0.549,0.546,5.83,10.27,9.05,2.86,64.0,9.0,13.62,90.7,2.0,85000
5000,3433,82,69,3,27,25,24,6,10,1,1,5,1,2,11,0.78,0.432,0.401,0.698,0.24,6.77,7.66,6.66,1.35,78.0,5.5,13.29,98.0,1.04,85000
10000,10287,36,37,2,12,10,11,3,20,1,1,3,3,7,4,0.92,0.563,0.559,0.885,0.328,5.4,10.87,8.55,2.06,92.0,2.0,5.0,98.0,0.75,85000
10000,23374,57,61,1,22,14,18,3,20,1,0,4,4,3,3,0.94,0.344,0.652,0.842,0.532,6.99,8.17,5.3,4.72,94.0,1.5,5.0,98.0,0.62,85000
15000,27559,30,28,2,8,8,12,2,30,0,0,2,3,2,16,0.6799999999999999,0.592,0.484,0.531,0.258,6.5,6.13,9.14,3.78,68.0,8.0,8.68,83.8,3.56,85000
30000,17868,31,32,2,12,7,10,2,60,1,0,2,3,7,18,0.64,0.707,0.508,0.732,0.23,3.87,11.34,7.65,4.8,64.0,9.0,12.19,87.4,2.72,85000
15000,17482,26,26,1,14,7,5,0,30,0,0,2,2,1,17,0.6599999999999999,0.498,0.525,0.569,0.246,5.89,8.19,4.48,4.55,66.0,8.5,12.95,83.1,3.72,85000
15000,33033,26,27,1,15,2,8,1,30,0,0,2,3,6,16,0.6799999999999999,0.443,0.659,0.854,0.218,3.84,6.7,5.08,4.88,68.0,8.0,8.77,83.8,3.56,85000
15000,22751,60,57,3,29,7,20,4,30,1,1,4,1,2,14,0.72,0.581,0.515,0.607,0.461,3.67,9.11,8.61,1.66,72.0,7.0,17.62,96.0,1.48,85000
30000,30865,27,17,2,9,6,12,0,60,0,0,2,3,4,18,0.64,0.525,0.613,0.749,0.458,6.57,7.76,5.93,2.75,64.0,9.0,10.83,82.4,3.88,85000
10000,20826,82,51,1,26,25,26,5,20,1,1,5,1,1,18,0.64,0.466,0.425,0.878,0.407,3.37,10.9,9.21,3.56,64.0,9.0,17.65,94.1,1.67,85000
10000,14775,73,54,3,36,20,14,3,20,1,1,5,4,7,16,0.6799999999999999,0.38,0.515,0.588,0.322,7.88,10.23,8.27,1.38,68.0,8.0,8.47,95.2,1.49,85000
5000,3381,65,57,3,33,12,16,4,10,1,0,5,3,2,17,0.6599999999999999,0.389,0.509,0.649,0.597,7.97,6.69,8.36,1.21,66.0,8.5,11.79,91.2,1.97,85000
30000,64086,60,65,1,28,17,11,4,60,1,0,4,4,1,4,0.92,0.346,0.529,0.735,0.564,3.94,10.84,4.78,1.97,92.0,2.0,5.0,98.0,0.73,85000
10000,11204,50,47,1,23,10,14,3,20,1,1,3,2,2,10,0.8,0.597,0.666,0.768,0.593,3.32,11.42,8.88,2.26,80.0,5.0,9.27,96.5,1.29,85000
30000,18229,32,26,2,13,5,12,2,60,0,1,3,2,1,13,0.74,0.592,0.697,0.741,0.514,6.63,10.21,8.3,2.82,74.0,6.5,8.45,89.0,2.22,85000
15000,10572,12,12,1,5,3,3,1,30,1,0,2,4,7,1,0.98,0.422,0.489,0.724,0.359,6.37,6.33,4.74,3.0,98.0,0.5,5.0,97.3,0.81,75500
30000,64957,70,71,3,30,21,16,3,60,1,1,5,2,5,7,0.86,0.779,0.699,0.792,0.291,3.51,8.49,9.14,3.89,86.0,3.5,8.31,98.0,0.68,85000
5000,13190,50,39,2,16,18,13,3,10,1,0,4,4,6,17,0.6599999999999999,0.462,0.657,0.737,0.407,6.72,10.89,8.12,2.76,66.0,8.5,8.85,90.2,2.18,85000
5000,5584,34,26,3,14,7,12,1,10,0,0,2,1,5,7,0.86,0.387,0.43,0.631,0.254,3.78,10.1,4.12,1.47,86.0,3.5,9.93,90.1,2.12,85000
10000,23570,18,12,1,6,5,7,0,20,0,0,2,4,3,12,0.76,0.35,0.477,0.801,0.238,4.6,8.32,7.74,1.63,76.0,6.0,6.54,86.6,2.92,85000
30000,17289,21,20,3,8,6,7,0,60,0,1,2,4,7,6,0.88,0.662,0.524,0.508,0.214,6.42,11.03,8.25,2.62,88.0,3.0,5.0,91.9,1.57,85000
30000,57333,45,29,1,19,6,17,3,60,0,1,4,3,2,19,0.62,0.358,0.678,0.828,0.29,7.37,7.58,5.23,2.06,62.0,9.5,12.17,88.5,2.75,85000
10000,18223,66,57,3,32,10,20,4,20,1,1,4,2,4,3,0.94,0.426,0.687,0.512,0.583,4.08,6.29,5.75,4.15,94.0,1.5,5.77,98.0,0.5,85000
15000,30719,27,29,1,12,7,5,3,30,0,0,3,3,7,10,0.8,0.663,0.553,0.661,0.362,4.13,6.1,7.45,1.85,80.0,5.0,8.19,90.0,2.3,85000
15000,9283,51,40,2,33,6,9,3,30,1,0,4,4,6,13,0.74,0.508,0.445,0.883,0.362,7.38,7.14,7.29,1.1,74.0,6.5,7.03,93.8,1.74,85000
15000,30975,24,20,1,12,6,5,1,30,1,1,3,2,5,10,0.8,0.725,0.585,0.575,0.271,7.37,10.46,7.96,2.63,80.0,5.0,11.01,95.7,1.29,85000
30000,52514,48,41,1,21,13,10,4,60,1,0,5,4,4,7,0.86,0.748,0.471,0.638,0.501,5.12,11.02,9.27,2.2,86.0,3.5,5.0,98.0,0.85,85000
10000,11692,43,37,2,19,8,12,4,20,1,1,4,2,4,1,0.98,0.357,0.504,0.805,0.443,3.51,11.11,7.61,4.84,98.0,0.5,5.58,98.0,0.5,85000
5000,2943,42,43,2,25,4,12,1,10,0,1,3,1,5,8,0.84,0.447,0.404,0.531,0.357,3.77,8.26,7.77,3.19,84.0,4.0,9.59,93.6,1.58,85000
30000,52836,22,14,3,10,7,4,1,60,0,0,2,2,1,19,0.62,0.496,0.554,0.824,0.421,7.23,9.11,7.62,2.75,62.0,9.5,13.01,81.7,4.04,85000
15000,9770,39,33,3,15,12,11,1,30,1,1,4,1,2,13,0.74,0.456,0.535,0.822,0.265,4.46,10.08,5.89,4.17,74.0,6.5,13.94,93.1,1.39,85000
5000,10561,80,95,3,38,13,26,3,10,1,1,5,4,1,15,0.7,0.639,0.565,0.632,0.268,5.33,6.6,6.02,2.52,70.0,7.5,7.03,95.8,1.4,85000
30000,30603,23,16,1,13,4,6,0,60,0,0,2,3,4,17,0.6599999999999999,0.681,0.412,0.874,0.238,6.37,6.8,9.28,3.04,66.0,8.5,11.05,83.1,3.72,85000
15000,10692,36,33,1,15,6,14,1,30,1,1,4,4,6,12,0.76,0.795,0.59,0.597,0.375,6.7,8.68,4.41,1.67,76.0,6.0,5.93,97.3,1.3,85000
10000,11696,25,19,2,9,8,6,2,20,0,0,2,1,7,16,0.6799999999999999,0.544,0.697,0.586,0.367,4.46,10.59,8.58,2.17,68.0,8.0,12.6,83.8,3.56,85000
5000,5778,55,47,1,29,6,18,2,10,1,1,4,4,3,6,0.88,0.755,0.482,0.702,0.583,3.86,10.32,7.69,3.72,88.0,3.0,5.0,98.0,0.76,85000
5000,2954,51,57,3,24,10,14,3,10,1,1,4,1,2,8,0.84,0.695,0.635,0.545,0.565,3.97,9.68,9.91,4.53,84.0,4.0,10.18,97.1,0.94,85000
15000,29082,57,63,1,27,14,15,1,30,1,0,4,1,7,5,0.9,0.332,0.458,0.762,0.542,4.26,7.96,7.22,1.85,90.0,2.5,8.88,98.0,0.84,85000
