warehouse_area_m2,daily_throughput,total_equipment_count,workers,shift_type,conveyor_count,rtv_agv_count,srm_count,robot_arm_count,rack_count,wms_implemented,agv_implemented,automation_level,season,day_of_week,equipment_age_years,condition_factor,conveyor_utilization,rtv_utilization,srm_utilization,robot_utilization,avg_conveyor_time,avg_rtv_time,avg_srm_time,avg_robot_time,equipment_efficiency,maintenance_frequency,processing_time_seconds,picking_accuracy_percent,error_rate_percent,labor_cost_per_order_krw
5000,5478,69,53,2,20,20,27,2,10,1,1,5,2,5,14,0.72,0.76,0.509,0.539,0.506,5.52,8.9,4.19,2.75,72,7,11.4,91.2,2.34,80000
30000,18304,62,47,2,21,18,20,3,60,1,1,4,1,6,11,0.78,0.335,0.575,0.704,0.399,5.51,7.98,8.05,2.52,78,5.5,17.64,91.3,2.16,80000
5000,2539,48,36,3,25,12,9,2,10,1,0,3,1,4,1,0.98,0.303,0.473,0.506,0.26,6.7,8.03,4.62,2.68,98,0.5,8.79,96.3,0.86,80000
30000,74292,71,55,1,40,12,17,2,60,0,1,5,4,3,11,0.78,0.695,0.696,0.789,0.205,4.06,11.93,5.62,3.75,78,5.5,5,93.3,1.86,80000
10000,16671,32,24,2,17,8,5,2,20,0,0,3,3,5,18,0.64,0.691,0.583,0.773,0.343,3.42,8.69,6.56,1.02,64,9,7.8,84.4,3.58,80000
30000,44285,44,34,1,28,6,9,1,60,1,0,4,3,3,17,0.66,0.338,0.42,0.543,0.234,5.46,7.56,6.19,2.27,66,8.5,7.81,87.1,3.12,80000
15000,15391,41,31,2,18,10,11,2,30,1,0,3,2,5,13,0.74,0.624,0.559,0.86,0.49,4.6,8.26,4.53,1.99,74,6.5,12.35,87.9,2.78,80000
30000,73032,49,36,3,24,11,11,3,60,1,1,4,4,7,2,0.96,0.422,0.402,0.753,0.536,6.34,8.12,6.41,3.99,96,1,5,97.6,0.72,80000
5000,3313,93,70,2,37,21,30,5,10,1,1,5,1,2,8,0.84,0.702,0.632,0.622,0.436,3.99,6.46,6.91,2.16,84,4,17.31,95.4,1.38,80000
30000,57235,69,52,3,27,16,23,3,60,1,1,5,3,7,2,0.96,0.34,0.678,0.564,0.453,6.81,9.33,8.44,3.23,96,1,5,98,0.5,80000
5000,10572,37,28,1,15,11,10,1,10,0,1,3,3,3,19,0.62,0.723,0.577,0.805,0.296,3.73,8.13,7.37,3.56,62,9.5,6.83,83.7,3.74,80000
5000,4051,32,23,1,16,5,8,3,10,1,1,3,2,2,14,0.72,0.606,0.669,0.575,0.595,5.82,10.63,6.94,3.47,72,7,10.56,87.2,2.94,80000
5000,8256,65,49,2,29,18,15,3,10,0,1,5,3,6,5,0.9,0.654,0.501,0.551,0.274,7.05,7.07,5.22,2.46,90,2.5,5,97.5,0.9,80000
10000,6646,48,36,1,19,17,9,3,20,0,1,4,1,1,4,0.92,0.303,0.427,0.665,0.491,7.87,6.13,4.34,1.25,92,2,10.62,96.2,1.04,80000
15000,8190,44,33,1,20,12,10,2,30,1,1,5,1,3,13,0.74,0.731,0.662,0.611,0.53,6.34,9.6,5.36,2.8,74,6.5,21.02,91.9,2.18,80000
5000,2953,21,16,3,12,2,6,1,10,1,0,2,1,2,19,0.62,0.386,0.565,0.605,0.414,5.14,7.12,7.35,1.09,62,9.5,27.36,81.7,4.04,80000
10000,17108,57,42,1,20,16,17,4,20,0,1,4,3,4,8,0.84,0.346,0.612,0.539,0.547,4.75,6.19,9.09,2.57,84,4,5,93.4,1.68,80000
10000,20006,21,15,3,9,3,7,2,20,0,0,2,3,3,8,0.84,0.616,0.449,0.882,0.398,7.73,7.52,4.25,3.34,84,4,5.24,89.4,2.28,80000
30000,44560,70,52,2,23,23,20,4,60,1,1,5,3,2,7,0.86,0.763,0.492,0.503,0.341,7.95,6.36,7.61,4.9,86,3.5,5,96.1,1.22,80000
10000,5166,89,66,1,38,20,25,6,20,1,1,5,1,2,5,0.9,0.452,0.549,0.613,0.358,5.66,8.69,8.69,4.2,90,2.5,11.61,97.5,0.9,80000
15000,22178,22,16,3,6,4,11,1,30,1,1,2,3,2,9,0.82,0.392,0.502,0.629,0.24,3.92,10.89,8.02,2.24,82,4.5,5.46,88.7,2.44,80000
15000,13938,44,34,3,18,12,13,1,30,1,0,3,2,4,14,0.72,0.331,0.585,0.709,0.582,7.73,9.55,8.6,2.32,72,7,12,87.2,2.94,80000
15000,14427,26,19,3,5,8,11,2,30,0,0,2,2,6,10,0.8,0.471,0.644,0.735,0.499,6.86,10.99,6.69,1.76,80,5,10.78,88,2.6,80000
30000,62368,28,20,2,9,7,10,2,60,1,0,2,4,7,11,0.78,0.566,0.684,0.593,0.372,4.53,6.21,6.9,3.6,78,5.5,5,87.3,2.76,80000
5000,5858,25,18,1,8,4,11,2,10,0,1,2,2,1,8,0.84,0.465,0.59,0.611,0.448,4.61,6.84,7.84,4.27,84,4,8.87,89.4,2.28,80000
30000,34261,85,65,1,47,14,21,3,60,0,0,5,2,5,6,0.88,0.784,0.662,0.665,0.587,6.3,9.2,9.66,4.69,88,3,5.88,96.8,1.06,80000
5000,9242,77,60,2,45,13,17,2,10,1,1,5,3,2,1,0.98,0.592,0.56,0.628,0.366,7.77,9.82,8.67,1.59,98,0.5,5,98,0.5,80000
15000,33025,56,42,1,27,15,11,3,30,0,1,4,4,6,19,0.62,0.509,0.5,0.516,0.369,7.89,9.5,4.52,2.04,62,9.5,5.65,85.7,3.44,80000
10000,25644,57,43,3,24,14,16,3,20,0,1,5,4,5,17,0.66,0.396,0.456,0.768,0.538,3.85,7.18,9.33,3.34,66,8.5,6.3,89.1,2.82,80000
10000,22567,79,58,3,30,19,24,6,20,1,1,5,4,1,19,0.62,0.739,0.406,0.647,0.438,5.84,11.49,4.79,4.99,62,9.5,6.73,87.7,3.14,80000
10000,14619,83,64,2,30,20,30,3,20,1,1,5,3,2,8,0.84,0.727,0.471,0.577,0.358,3.43,6.41,6.29,4.48,84,4,5,95.4,1.38,80000
10000,18610,52,40,2,33,6,12,1,20,1,1,4,4,2,11,0.78,0.3,0.484,0.577,0.241,5.36,9.71,4.56,3.9,78,5.5,5,91.3,2.16,80000
15000,10046,53,40,2,28,15,8,2,30,1,1,4,1,6,5,0.9,0.49,0.434,0.696,0.594,4,9.18,6.05,1.33,90,2.5,12.59,95.5,1.2,80000
15000,10033,16,12,3,5,3,7,1,30,0,1,2,1,1,14,0.72,0.455,0.55,0.756,0.385,7.49,9.05,8.43,2.48,72,7,19.55,85.2,3.24,80000
15000,24766,88,66,2,44,23,16,5,30,1,1,5,3,2,14,0.72,0.405,0.416,0.824,0.412,6.18,10.9,8.16,1.46,72,7,7.45,91.2,2.34,80000
5000,11734,22,16,1,6,4,11,1,10,0,1,2,4,1,19,0.62,0.623,0.572,0.574,0.35,4.91,11.51,5.54,2.2,62,9.5,7.54,81.7,4.04,80000
15000,8511,45,33,1,23,11,8,3,30,1,1,4,1,7,6,0.88,0.665,0.458,0.601,0.505,4.27,6.21,4.35,1.97,88,3,13.24,94.8,1.36,80000
5000,5987,21,16,2,9,4,7,1,10,0,0,2,2,7,4,0.92,0.466,0.578,0.502,0.29,3.21,7.95,8.86,1.26,92,2,7.12,92.2,1.64,80000
10000,24398,67,50,1,32,12,19,4,20,0,1,4,4,5,14,0.72,0.448,0.528,0.697,0.317,3.78,7.09,7.77,4.54,72,7,5.61,89.2,2.64,80000
30000,63851,71,53,2,42,11,14,4,60,1,1,5,3,6,2,0.96,0.629,0.656,0.522,0.254,5.05,7.43,8.12,3.06,96,1,5,98,0.5,80000
5000,8358,54,38,3,21,13,14,6,10,1,1,5,3,3,14,0.72,0.791,0.664,0.56,0.206,3.88,6.1,5,2.27,72,7,7.15,91.2,2.34,80000
30000,73942,13,8,2,6,2,3,2,60,0,1,2,4,1,7,0.86,0.662,0.569,0.854,0.247,5.01,11.89,5.4,3.87,86,3.5,5,90.1,2.12,80000
30000,64557,48,37,2,16,11,20,1,60,1,1,4,3,3,1,0.98,0.705,0.402,0.71,0.224,5.45,10.54,7.02,1.5,98,0.5,5,98,0.56,80000
30000,17943,45,35,1,21,12,11,1,60,1,1,4,1,1,15,0.7,0.424,0.586,0.548,0.319,3.51,6.44,9.16,2.9,70,7.5,20.89,88.5,2.8,80000
5000,3580,24,19,2,15,4,5,0,10,1,0,2,1,7,14,0.72,0.376,0.401,0.62,0.474,6.52,11.96,8.28,3.24,72,7,18.95,85.2,3.24,80000
10000,5055,60,44,3,28,16,12,4,20,1,1,4,1,7,15,0.7,0.713,0.565,0.504,0.405,3.29,11.61,5.88,3.58,70,7.5,21.96,88.5,2.8,80000
5000,2673,21,15,2,8,2,9,2,10,1,0,2,1,6,9,0.82,0.692,0.426,0.808,0.499,5.43,6.43,7.41,2.12,82,4.5,15.14,88.7,2.44,80000
15000,31779,90,69,3,49,22,16,3,30,1,0,5,4,5,2,0.96,0.622,0.619,0.738,0.35,4.76,7.71,4.49,1.45,96,1,5,98,0.5,80000
15000,10358,59,46,1,26,13,19,1,30,1,1,4,1,2,12,0.76,0.575,0.53,0.769,0.207,7.88,11.65,7.47,1.53,76,6,19.36,90.6,2.32,80000
30000,15800,44,32,1,24,9,8,3,60,1,1,3,1,7,16,0.68,0.736,0.503,0.695,0.423,6.55,6.39,5.47,3.04,68,8,26.07,85.8,3.26,80000
5000,9350,40,30,1,15,9,14,2,10,0,0,3,3,5,1,0.98,0.64,0.492,0.734,0.469,5.64,7.28,6.94,4.36,98,0.5,5,96.3,0.86,80000
5000,3053,38,29,3,16,6,15,1,10,1,1,3,1,4,1,0.98,0.336,0.589,0.89,0.322,7.6,9.35,6.82,4.89,98,0.5,8.39,96.3,0.86,80000
5000,10420,40,30,3,24,5,9,2,10,1,0,3,3,2,5,0.9,0.502,0.41,0.772,0.408,3.66,9.35,8.08,1.46,90,2.5,5,93.5,1.5,80000
15000,24989,35,25,3,15,10,7,3,30,0,1,3,3,6,5,0.9,0.559,0.422,0.75,0.575,6.77,9.68,8.24,4.51,90,2.5,5,93.5,1.5,80000
10000,10595,93,72,2,50,22,19,2,20,1,1,5,2,3,4,0.92,0.447,0.603,0.706,0.442,5.87,8.28,4.27,3.79,92,2,6.34,98,0.74,80000
30000,25192,79,60,3,25,25,25,4,60,0,1,5,2,1,12,0.76,0.61,0.5,0.854,0.228,5.51,6.64,6.08,1.65,76,6,12.64,92.6,2.02,80000
15000,15888,30,22,1,14,5,9,2,30,1,0,2,2,7,16,0.68,0.59,0.444,0.806,0.477,6.82,10.18,4.02,3.92,68,8,11.64,83.8,3.56,80000
15000,38047,66,48,2,20,21,20,5,30,1,1,5,4,6,4,0.92,0.662,0.466,0.775,0.575,7.63,11.47,9.22,1.82,92,2,5,98,0.74,80000
5000,9295,32,23,1,14,4,11,3,10,1,1,3,3,2,12,0.76,0.649,0.689,0.82,0.484,4.64,10.26,9.49,3.65,76,6,5,88.6,2.62,80000
5000,8840,74,56,1,33,16,21,4,10,1,1,5,4,6,6,0.88,0.659,0.578,0.67,0.267,6.06,9.05,4.5,3.25,88,3,5,96.8,1.06,80000
30000,20721,57,44,1,21,15,19,2,60,1,0,5,1,2,15,0.7,0.597,0.63,0.564,0.314,6.1,9.04,7.8,2.99,70,7.5,21.77,90.5,2.5,80000
10000,10397,25,19,1,10,8,6,1,20,1,1,3,2,2,1,0.98,0.382,0.625,0.513,0.315,5.07,11.36,8.97,1.53,98,0.5,5.15,96.3,0.86,80000
15000,27396,20,14,3,7,6,5,2,30,1,0,2,4,2,6,0.88,0.341,0.456,0.737,0.457,7.93,8.1,5.85,3.79,88,3,5,90.8,1.96,80000
15000,32562,48,36,1,24,10,12,2,30,1,1,4,4,6,17,0.66,0.474,0.546,0.687,0.571,5.73,9.38,9.73,3.94,66,8.5,6.56,87.1,3.12,80000
5000,5298,79,60,1,49,13,14,3,10,1,0,5,2,1,6,0.88,0.544,0.444,0.542,0.22,6.55,10.49,8.73,1.41,88,3,7.66,96.8,1.06,80000
15000,14889,29,21,3,13,6,8,2,30,1,0,2,2,2,12,0.76,0.544,0.439,0.513,0.399,3.95,8.36,6.27,1.43,76,6,9.84,86.6,2.92,80000
5000,10071,65,50,2,27,13,23,2,10,1,1,5,3,6,2,0.96,0.518,0.534,0.705,0.376,7.56,7.4,8.96,2.77,96,1,5,98,0.5,80000
30000,29188,62,48,1,35,8,17,2,60,0,1,4,2,4,1,0.98,0.475,0.623,0.603,0.515,5.98,11.09,8.97,2.87,98,0.5,5,98,0.56,80000
5000,4187,84,64,2,35,23,22,4,10,0,1,5,2,4,12,0.76,0.702,0.489,0.856,0.525,3.9,9.4,6.54,2.4,76,6,9.53,92.6,2.02,80000
10000,6001,46,34,1,28,6,9,3,20,1,1,4,1,2,14,0.72,0.606,0.527,0.827,0.305,4.82,7.88,7.47,2.64,72,7,17.32,89.2,2.64,80000
15000,9093,54,40,2,28,13,10,3,30,1,0,4,1,4,3,0.94,0.426,0.449,0.89,0.523,3.88,11.38,7.42,2.17,94,1.5,11.19,96.9,0.88,80000
15000,38383,69,51,2,22,25,17,5,30,1,1,5,4,6,16,0.68,0.631,0.508,0.693,0.355,7.62,10.19,9.65,4.86,68,8,6.43,89.8,2.66,80000
15000,8885,21,15,2,7,2,10,2,30,0,0,2,1,2,4,0.92,0.487,0.577,0.64,0.41,3.46,10.31,8.19,3.57,92,2,10.31,92.2,1.64,80000
5000,5199,46,34,1,24,10,9,3,10,1,0,4,2,6,19,0.62,0.314,0.56,0.545,0.391,6.14,10.75,5.97,2.37,62,9.5,18.12,85.7,3.44,80000
15000,16374,75,56,3,30,14,26,5,30,1,1,5,2,2,12,0.76,0.448,0.456,0.818,0.238,3.21,8.51,8.18,1.07,76,6,9.74,92.6,2.02,80000
30000,44522,41,31,1,17,11,11,2,60,1,1,3,3,1,6,0.88,0.403,0.506,0.8,0.43,4.11,6.71,9.8,1.97,88,3,5.01,92.8,1.66,80000
10000,15445,14,11,1,9,2,3,0,20,0,0,2,3,1,15,0.7,0.45,0.545,0.544,0.218,3.24,7.49,5.05,3.63,70,7.5,6.08,84.5,3.4,78600
15000,9699,29,21,2,10,10,7,2,30,0,0,3,1,7,1,0.98,0.736,0.479,0.716,0.431,5.21,8.82,5.33,1.71,98,0.5,8.08,96.3,0.86,80000
10000,21994,74,57,3,49,13,10,2,20,1,1,5,4,4,1,0.98,0.627,0.589,0.597,0.453,4.44,8.23,4.49,1.79,98,0.5,5,98,0.5,80000
5000,13008,40,29,2,17,5,15,3,10,1,0,3,4,2,13,0.74,0.61,0.43,0.633,0.452,5.4,8.02,5.11,1.56,74,6.5,5.58,87.9,2.78,80000
15000,12995,24,19,2,6,8,10,0,30,1,0,2,2,4,1,0.98,0.515,0.519,0.545,0.455,7.18,11.9,8.2,2.52,98,0.5,5.56,94.3,1.16,80000
10000,11790,30,23,3,12,6,11,1,20,1,1,2,2,2,4,0.92,0.675,0.524,0.534,0.251,5.36,7.08,9.3,1.72,92,2,6.71,92.2,1.64,80000
10000,19408,17,12,3,7,4,5,1,20,0,1,2,3,7,18,0.64,0.522,0.472,0.708,0.592,5.42,11.02,5.27,3.79,64,9,6.38,82.4,3.88,80000
30000,14824,59,44,3,34,12,9,4,60,1,1,4,1,7,5,0.9,0.43,0.615,0.637,0.35,3.53,11.75,9.08,4.95,90,2.5,11.64,95.5,1.2,80000
30000,58219,36,28,2,19,7,9,1,60,0,1,3,4,4,17,0.66,0.518,0.68,0.807,0.552,3.48,11.63,7.48,2.1,66,8.5,6.02,85.1,3.42,80000
30000,17639,30,24,2,14,8,8,0,60,0,0,2,1,3,17,0.66,0.347,0.429,0.526,0.265,6.82,9.36,7.68,1.36,66,8.5,20.97,83.1,3.72,80000
5000,2615,26,19,3,14,7,3,2,10,0,0,2,1,1,3,0.94,0.449,0.69,0.67,0.418,4.02,6.74,4.05,3,94,1.5,9.25,92.9,1.48,80000
15000,12765,98,74,1,48,21,24,5,30,1,0,5,2,6,18,0.64,0.76,0.637,0.815,0.536,7.88,7.37,4.2,4.07,64,9,13.78,88.4,2.98,80000
30000,24027,51,40,2,30,11,9,1,60,1,1,4,2,1,7,0.86,0.59,0.687,0.668,0.461,3.85,7.15,5.14,1.08,86,3.5,10.26,94.1,1.52,80000
5000,8499,30,24,2,13,8,9,0,10,0,0,2,3,1,5,0.9,0.304,0.64,0.653,0.309,4.15,10.2,5.12,4.92,90,2.5,5,91.5,1.8,80000
10000,18249,39,29,3,21,4,12,2,20,1,1,3,4,4,5,0.9,0.754,0.499,0.811,0.402,7.37,10.43,7.09,4.79,90,2.5,5,93.5,1.5,80000
30000,27983,48,36,3,26,8,12,2,60,1,1,4,2,6,6,0.88,0.661,0.662,0.625,0.315,4.02,11.04,9.89,1.57,88,3,6.62,94.8,1.36,80000
5000,5380,21,16,1,7,2,12,0,10,0,0,2,2,7,4,0.92,0.303,0.605,0.502,0.264,3.72,7.73,4.22,1.43,92,2,7.63,92.2,1.64,80000
30000,55366,74,54,1,30,22,16,6,60,1,1,5,4,4,4,0.92,0.486,0.489,0.519,0.445,4.66,11.13,6.2,2.68,92,2,5,98,0.74,80000
15000,36013,20,15,3,11,2,6,1,30,1,1,2,4,5,5,0.9,0.546,0.642,0.726,0.472,5.61,8.89,6.8,2.16,90,2.5,5,91.5,1.8,80000
30000,59854,42,32,1,26,7,8,1,60,0,1,4,3,2,13,0.74,0.718,0.449,0.537,0.283,7.46,7.3,7.59,4.71,74,6.5,6.01,89.9,2.48,80000
15000,8925,34,26,2,11,12,10,1,30,1,0,3,1,2,4,0.92,0.476,0.621,0.647,0.441,4.22,10.73,7.84,2.72,92,2,10.68,94.2,1.34,80000
5000,5982,31,23,3,13,6,10,2,10,1,0,2,2,5,18,0.64,0.42,0.657,0.793,0.512,7.29,8.76,8.47,2.14,64,9,14.98,82.4,3.88,80000
15000,27072,49,36,2,18,12,15,4,30,1,1,4,4,6,7,0.86,0.751,0.661,0.542,0.264,7.06,11.48,8.42,2.89,86,3.5,5,94.1,1.52,80000
15000,26219,52,40,1,18,18,15,1,30,1,1,4,3,1,16,0.68,0.403,0.598,0.831,0.331,7.86,6.58,4.19,2.68,68,8,7.66,87.8,2.96,80000
10000,15454,57,44,1,21,15,20,1,20,0,1,4,3,6,13,0.74,0.625,0.664,0.895,0.55,5.17,8.2,4.26,1.36,74,6.5,6.99,89.9,2.48,80000
5000,2853,61,46,3,23,13,22,3,10,1,1,5,1,3,9,0.82,0.324,0.524,0.576,0.437,6.85,10.75,5.04,3.75,82,4.5,12.96,94.7,1.54,80000
5000,4687,26,20,2,11,3,12,0,10,0,0,2,2,1,2,0.96,0.534,0.59,0.863,0.332,7.08,6.56,9.84,3.82,96,1,5.44,93.6,1.32,80000
5000,9996,23,17,1,10,6,6,1,10,1,0,3,4,1,1,0.98,0.793,0.593,0.542,0.261,4.9,6.19,4.83,4.93,98,0.5,5,96.3,0.86,80000
30000,32958,34,26,1,13,8,12,1,60,1,0,2,2,2,12,0.76,0.748,0.454,0.602,0.314,6.77,7,7.25,4.01,76,6,11.26,86.6,2.92,80000
10000,10634,20,15,1,11,2,6,1,20,0,0,2,2,3,10,0.8,0.695,0.476,0.836,0.274,7.34,7.82,9.02,1.77,80,5,10.63,88,2.6,80000
15000,12864,64,48,1,22,16,22,4,30,1,0,5,2,5,13,0.74,0.408,0.603,0.538,0.492,6.08,11.56,5.64,1.64,74,6.5,12.97,91.9,2.18,80000
10000,5598,26,20,1,14,6,6,0,20,1,0,2,1,2,12,0.76,0.487,0.609,0.889,0.331,5.51,11.4,5.11,4.09,76,6,17.54,86.6,2.92,80000
10000,8423,62,48,2,22,12,26,2,20,1,1,5,2,7,10,0.8,0.4,0.57,0.852,0.398,4.89,6.61,5.96,2.71,80,5,11.14,94,1.7,80000
5000,5689,89,66,1,49,11,23,6,10,1,1,5,2,7,16,0.68,0.57,0.446,0.682,0.553,7.84,8.24,5.03,3.6,68,8,13.35,89.8,2.66,80000
10000,17706,104,79,1,49,22,28,5,20,0,1,5,4,7,14,0.72,0.579,0.493,0.665,0.497,3.77,9.57,7.36,1.71,72,7,5,91.2,2.34,80000
30000,48939,52,39,2,25,9,15,3,60,0,0,3,3,7,1,0.98,0.724,0.654,0.597,0.398,7.23,6.52,5.81,4.58,98,0.5,5,96.3,0.86,80000
10000,6279,35,25,3,15,11,6,3,20,1,0,3,1,2,4,0.92,0.67,0.697,0.541,0.474,5.21,8.54,9.55,1.46,92,2,10.23,94.2,1.34,80000
10000,18257,28,20,3,14,2,10,2,20,1,1,2,3,1,7,0.86,0.381,0.458,0.767,0.488,7.66,9.85,8.18,2.24,86,3.5,5,90.1,2.12,80000
5000,13073,51,40,2,25,14,11,1,10,1,1,4,4,1,15,0.7,0.793,0.694,0.539,0.462,4.19,7.23,9.2,4.26,70,7.5,5.56,88.5,2.8,80000
10000,14696,19,15,3,8,4,7,0,20,1,1,2,3,4,9,0.82,0.344,0.418,0.715,0.312,7.89,10.36,9.63,2.91,82,4.5,5.51,88.7,2.44,80000
30000,18761,39,30,3,17,12,9,1,60,1,1,3,1,1,8,0.84,0.324,0.521,0.593,0.415,5.49,9.03,4.94,2.32,84,4,15.69,91.4,1.98,80000
5000,8953,70,52,2,29,14,22,5,10,1,0,5,4,6,3,0.94,0.498,0.657,0.663,0.44,6,9.41,9.68,4.82,94,1.5,5,98,0.58,80000
10000,18358,35,26,2,20,5,8,2,20,1,0,3,4,6,6,0.88,0.38,0.682,0.635,0.204,5.37,6.22,9.74,2.33,88,3,5,92.8,1.66,80000
15000,10719,60,47,1,30,18,11,1,30,1,1,4,1,2,3,0.94,0.71,0.598,0.502,0.365,4.72,10.71,9.66,3.25,94,1.5,10.64,96.9,0.88,80000
5000,3411,25,19,3,8,7,9,1,10,1,0,2,1,1,11,0.78,0.778,0.633,0.878,0.558,3.33,7.48,5.91,2.27,78,5.5,16.48,87.3,2.76,80000
5000,8910,44,32,2,20,9,12,3,10,0,0,3,3,2,14,0.72,0.796,0.691,0.523,0.595,3.6,10.08,6.75,1.74,72,7,6.55,87.2,2.94,80000
15000,16572,32,23,1,10,12,7,3,30,0,1,3,2,5,18,0.64,0.564,0.659,0.855,0.497,7.07,11.02,8.27,1.74,64,9,13.66,84.4,3.58,80000
5000,8615,74,55,2,30,15,24,5,10,1,1,5,3,7,14,0.72,0.697,0.434,0.696,0.575,4.84,10.77,4.13,1.94,72,7,6.6,91.2,2.34,80000
15000,31662,60,45,1,20,24,13,3,30,1,1,5,3,7,17,0.66,0.724,0.471,0.752,0.359,4.99,8.82,4.85,3.86,66,8.5,8.19,89.1,2.82,80000
10000,10524,20,14,1,5,2,11,2,20,0,1,2,2,1,13,0.74,0.741,0.447,0.834,0.35,5.31,9.82,4.19,1.05,74,6.5,9.85,85.9,3.08,80000
15000,29428,60,45,1,19,18,20,3,30,0,0,4,4,6,4,0.92,0.418,0.404,0.867,0.463,3.29,7.29,4.95,2.53,92,2,5,96.2,1.04,80000
15000,17845,62,46,3,23,18,17,4,30,1,1,4,2,1,9,0.82,0.464,0.632,0.729,0.445,5.77,6.59,8.4,4.1,82,4.5,10.32,92.7,1.84,80000
10000,21632,42,30,3,18,8,12,4,20,1,1,4,4,5,12,0.76,0.706,0.52,0.888,0.536,5.49,6.27,8.24,4.97,76,6,5.28,90.6,2.32,80000
10000,22310,77,60,2,25,25,25,2,20,1,1,5,4,7,19,0.62,0.398,0.672,0.561,0.568,6.4,11.6,9.85,3.87,62,9.5,7.5,87.7,3.14,80000
10000,5177,99,74,2,46,20,27,6,20,1,1,5,1,4,1,0.98,0.569,0.693,0.812,0.519,7.71,6.07,4.78,2.3,98,0.5,9.1,98,0.5,80000
5000,11426,32,24,1,14,4,13,1,10,0,0,3,4,4,11,0.78,0.429,0.656,0.536,0.517,5.91,10.01,9.65,1.33,78,5.5,5,89.3,2.46,80000
5000,2494,32,24,3,15,10,6,1,10,0,1,3,1,5,9,0.82,0.306,0.61,0.529,0.411,5.55,6.95,7.6,2.18,82,4.5,14.15,90.7,2.14,80000
5000,4316,42,32,3,22,5,13,2,10,0,0,3,2,2,16,0.68,0.615,0.509,0.77,0.239,6.31,9.67,8.6,1.44,68,8,10.76,85.8,3.26,80000
30000,47015,29,20,2,11,7,8,3,60,1,1,3,3,7,12,0.76,0.691,0.468,0.739,0.397,7.7,11.69,6.24,2.64,76,6,6.78,88.6,2.62,80000
30000,60531,24,17,1,8,5,9,2,60,0,0,2,3,3,12,0.76,0.415,0.401,0.754,0.582,3.4,11.47,9.4,1.05,76,6,6.15,86.6,2.92,80000
5000,10688,60,47,1,27,14,18,1,10,0,1,4,4,2,11,0.78,0.348,0.411,0.879,0.369,6.79,9.59,8.9,2.48,78,5.5,5,91.3,2.16,80000
30000,26791,35,26,3,16,4,13,2,60,0,0,3,2,5,3,0.94,0.434,0.449,0.597,0.592,7.03,11.3,5.53,2.19,94,1.5,5.6,94.9,1.18,80000
30000,59828,55,43,2,22,15,17,1,60,1,1,4,4,6,18,0.64,0.489,0.486,0.761,0.519,6.46,7.1,5.48,1.2,64,9,7.01,86.4,3.28,80000
5000,9553,29,22,1,13,5,10,1,10,0,0,3,3,2,10,0.8,0.654,0.516,0.508,0.282,3.36,6.68,6.39,3.97,80,5,5.45,90,2.3,80000
5000,12598,67,49,3,21,13,28,5,10,1,1,5,4,5,16,0.68,0.689,0.649,0.604,0.426,3.02,6.22,4.11,1.66,68,8,5.8,89.8,2.66,80000
5000,5219,53,41,2,27,15,10,1,10,1,1,4,2,1,9,0.82,0.697,0.7,0.723,0.239,4.41,6.22,7.86,3.2,82,4.5,11,92.7,1.84,80000
30000,70441,61,48,1,31,18,11,1,60,0,1,4,4,6,6,0.88,0.327,0.451,0.874,0.385,4.15,11.67,7.21,1.18,88,3,5,94.8,1.36,80000
5000,12136,33,25,2,14,8,10,1,10,1,1,2,4,2,18,0.64,0.706,0.461,0.741,0.588,7.13,11.32,9.19,2.51,64,9,5.63,82.4,3.88,80000
10000,6282,29,22,2,9,8,11,1,20,0,0,2,1,4,16,0.68,0.743,0.609,0.7,0.366,6.58,6.02,5.71,4.18,68,8,22.84,83.8,3.56,80000
10000,18998,59,45,3,20,10,27,2,20,1,1,5,3,7,18,0.64,0.788,0.443,0.599,0.497,3.59,10.74,6.09,1.47,64,9,8.31,88.4,2.98,80000
15000,17597,59,45,2,34,15,8,2,30,1,0,4,2,1,18,0.64,0.546,0.463,0.526,0.386,5.95,6.07,7.94,1.26,64,9,15.11,86.4,3.28,80000
15000,9934,29,21,2,15,7,5,2,30,1,0,2,1,3,12,0.76,0.709,0.441,0.855,0.355,5.66,10.99,4.37,2.81,76,6,20.58,86.6,2.92,80000
10000,5564,37,27,1,10,12,12,3,20,1,1,3,1,4,13,0.74,0.364,0.68,0.689,0.319,5.25,10.49,9.37,1.94,74,6.5,17.27,87.9,2.78,80000
10000,10839,31,24,1,16,6,8,1,20,1,0,3,2,5,7,0.86,0.517,0.629,0.882,0.46,7.28,6.44,4.89,1.38,86,3.5,8.05,92.1,1.82,80000
10000,14649,76,59,1,24,23,27,2,20,1,1,5,3,6,4,0.92,0.65,0.463,0.666,0.36,7.46,6.65,7.94,3.74,92,2,5,98,0.74,80000
30000,61399,42,32,2,22,9,9,2,60,0,1,3,4,3,10,0.8,0.529,0.579,0.65,0.47,7.37,7.73,5.07,3.62,80,5,5,90,2.3,80000
30000,15922,47,36,2,22,10,14,1,60,1,0,3,1,4,17,0.66,0.526,0.681,0.78,0.287,7.19,9.72,6.73,1.76,66,8.5,21.12,85.1,3.42,80000
5000,3113,47,32,3,21,10,10,6,10,1,1,5,1,2,18,0.64,0.309,0.68,0.842,0.28,5.78,6.59,5.25,4.17,64,9,23.02,88.4,2.98,80000
