warehouse_size,daily_orders,item_types,workers,shift_type,wms_implemented,agv_implemented,season,day_of_week,processing_time,picking_accuracy,error_rate,labor_cost_per_order
21181.53082639681,836,4497,49,2,1,0,2,4,317.41642548812627,94.91401290838937,3.1469699241431153,1934.682326032663
23613.278814943435,82,2521,89,2,0,1,1,5,46.49809585200126,89.67103545264762,3.22633215676721,24837.106151609583
42525.876826603366,371,2518,45,3,0,0,4,2,54.82485618195627,87.00252676744522,4.687839011700851,3167.2194822230485
11624.110749405907,892,2293,25,1,1,1,3,2,246.10001249473416,99.5,1.4737384725013107,1000.0
28562.02578766568,627,437,62,1,1,1,3,5,67.02481974790456,98.60646170300858,2.2225087989507095,2244.7791598839053
31131.31188875893,700,4742,48,2,1,0,3,2,177.73967114875282,94.61347196075799,2.832825967108232,1259.8978521805043
9962.918079064924,639,687,69,1,1,1,2,7,41.804212964833546,99.5,2.1201356613817732,1995.7155452948248
9721.519037358965,467,3510,42,2,1,0,2,4,105.04618916307774,93.32482868764309,2.2713631709002735,2661.7142044732927
19066.11164868923,365,2403,66,3,1,0,3,6,29.333670353319885,93.47988747136928,2.1770305511157195,3603.5872399097907
31190.417639686082,227,3425,43,1,1,0,4,2,66.0146319602237,95.99891740124488,1.8872109018473144,4026.1891427877717
5063.975241394553,257,1277,52,3,0,1,4,6,16.807301436159413,98.25968853240963,2.9835132258814006,5247.463285218375
39776.28833338953,524,4719,93,1,0,0,2,7,77.52735689989093,83.19401755934817,5.239804393088902,5075.4975280956105
30872.96984987853,748,1566,93,1,0,1,3,4,106.1744338822048,90.66974825642413,2.8574610687836244,1975.314249956291
25690.209882912466,681,369,44,2,1,0,3,3,129.42535522426485,90.53059080390447,4.467987437319055,1928.8876034854393
43736.05414994958,325,3661,98,1,1,1,1,5,21.283300460447574,98.52847158931279,2.1131612688034127,5702.3298205114415
13805.648845250687,265,1302,87,1,1,0,2,3,12.571675713654965,99.5,2.422251978935618,5280.963961558881
27436.91145786569,108,2157,98,2,1,0,4,4,43.67732024862002,96.40632561834053,2.8516656316627644,17649.576374755306
48708.271038782186,795,191,86,1,1,0,1,6,62.669179853106925,94.3068891930158,2.9170795471689988,1983.6756797282046
5457.875116517038,292,3937,55,1,1,0,1,3,46.64248390993631,95.85196345913764,2.6587299769232273,3508.739503898088
38044.63910727496,205,435,35,2,1,1,1,7,10.0,99.5,2.7848637696205385,2246.968439010932
17921.492184565912,536,103,10,2,0,0,1,7,203.9004047734407,80.42841518493275,6.023776083154302,1000.0
48038.31891994626,918,2511,68,1,1,1,2,4,168.27038026647128,97.3159124390435,2.39810219864259,1396.1257237157506
17925.9905830188,616,1219,48,1,1,0,2,6,94.05056179437392,91.75837169480688,3.9075613112747316,1000.0
18388.29807641276,760,2344,38,2,0,0,3,4,316.6510657125767,84.6530397010438,5.169464692399839,1191.4479719553858
14426.0794312356,500,1657,37,2,1,0,3,2,122.28499013687964,95.00973303223459,1.716207441033121,1000.0
20069.387425982757,389,361,82,1,0,0,2,6,47.03536493929358,88.03798338610034,5.416814796520209,5440.153507667174
45557.04112512953,714,1346,55,1,0,1,1,1,147.21482753793396,91.52213064829026,3.3741509757399286,1743.9960511067668
30956.89044160635,818,2898,61,1,0,1,2,4,226.39697217950254,87.18501238788976,3.23179524437989,3007.8708296851155
34216.46264583541,558,3823,99,1,1,0,3,7,42.35308654728842,95.44539104464067,3.4022054854617885,4090.4946988448746
10994.836731805546,548,1166,53,3,0,1,1,7,83.05108408920991,93.90199010029681,4.454207119543081,2531.481903098546
47025.453708678615,842,2907,40,3,1,0,2,3,355.7349525807396,96.76672841178704,1.2551099653653153,1000.0
20746.026869898546,914,3017,52,2,0,0,2,4,423.34936097383144,83.78007454340771,4.838920133529598,1517.608119699762
38343.01617780667,916,3667,83,3,0,0,1,7,189.6540516925438,84.79276563514735,4.658838716043416,2728.6471585255795
43041.29704612308,529,1908,92,3,1,0,1,3,49.514448729116424,97.6295654157834,4.0512670232718015,3710.5734724042436
14130.760799983003,902,3305,59,2,1,1,1,7,116.20897935040807,98.29123867362253,1.461090817424564,1541.983815182176
49908.48349135027,517,2123,42,2,1,1,4,4,135.48358224586207,99.5,2.3752425326867237,1125.1321929961405
35406.94486117735,982,4095,59,3,1,0,3,3,269.4527181482611,99.0427362432865,2.6487225290974408,2080.431073924605
15320.145735728272,63,4642,74,3,0,1,1,7,18.363781845504448,88.57905640793501,4.042628778000737,26327.639954854956
41850.82010918569,558,976,25,2,1,0,3,7,123.6130634973181,98.49342754115001,3.168597211254281,1000.0
49673.17870139691,862,3615,80,1,1,1,1,6,69.54158394839888,99.5,2.273625221533693,1555.3071918305081
44936.83340183011,376,1156,24,2,0,1,1,6,106.19002175692077,92.58055563234554,3.8592306949213095,1040.5454478821734
11968.69988847118,200,4250,14,3,1,1,2,3,32.74927583050951,99.5,2.630086162269963,1242.1064436792778
41613.07204122086,677,2191,99,1,1,0,2,1,76.19286913304597,91.83732414199125,2.764786273600918,2800.1728156343934
48676.039483895554,224,3812,47,2,1,1,3,7,12.378792137008004,99.27188495286387,1.6532074942316206,3711.161217055303
19173.74902478271,858,3180,38,2,0,1,4,6,262.44985526842567,96.23747009540041,3.9757933703939665,1000.0
11793.42469086327,962,1155,88,3,1,0,4,4,250.15548963047334,95.22289688832414,2.401416703654885,2666.0166809443062
42149.85707379588,575,3299,26,2,1,0,4,1,219.8023215603977,92.61195964045001,2.807346589109833,1000.0
35644.82165860789,181,3368,16,3,1,0,2,1,80.32895506908602,92.83740125050062,3.320028040516459,2612.0343275563678
49381.2435412348,729,847,47,2,0,1,3,7,139.18037740759038,94.42857083561894,3.1421137877677494,2395.1587045916867
48847.13521659705,734,1245,22,2,1,0,4,5,333.9276511281169,91.94597827230663,3.1998396061777976,1000.0
39899.68028574301,422,1936,26,1,0,1,2,5,162.46190436616587,91.86734921813553,3.843740100079178,1542.4503948964482
6002.709263198178,445,4402,59,2,0,0,3,3,92.77819605595538,87.35123442566278,4.346656837209676,3549.0827426310448
38253.517960788886,963,2097,81,2,1,0,1,5,229.17447750664866,99.5,3.432331383930333,1719.1592805530931
5701.441314891376,485,392,24,1,1,0,4,3,181.0713224490795,95.96676109584868,3.3239294640937014,1437.6318619181277
18932.07416598426,687,127,19,3,1,1,4,4,215.7453287419613,99.14923851934185,2.0398942157161617,1000.0
12395.32705527205,695,989,60,2,0,0,1,1,219.15717858158968,87.68062661766733,5.679474975633558,1894.107936739752
48846.13698271499,672,3930,80,1,0,0,4,1,160.51472465230373,88.0740892123187,4.7961015558985,2252.0125120801113
31402.20577648098,832,482,94,3,1,0,2,6,45.47542233149069,94.71001153470563,2.676716610044433,2547.3060172073124
11868.610609887997,753,2703,38,2,1,0,2,5,260.0332404021314,96.97851448806766,3.6181258727884185,1043.4397731011773
16449.116235876303,144,2027,21,3,1,1,4,7,21.69868283743608,99.5,1.671460281154757,2672.2209097586197
34879.40878401571,574,1764,94,2,1,0,3,7,44.46790120331558,93.53442115691392,3.0283866653903972,2812.28067378447
16853.134496287315,398,3751,72,2,1,0,3,3,50.50396574249389,96.6777310748553,2.1854995560704467,3463.709413405778
41468.56759134441,218,2923,41,1,1,0,1,1,28.612155984305158,99.5,3.400819858451846,4083.3348905043117
37643.70338539031,675,885,89,1,0,0,3,2,62.10641572114983,88.3689081147572,5.3279802760706865,3295.510392609699
47346.543670529514,771,4500,37,2,1,0,3,5,270.8817189341649,99.5,3.387190238954799,1294.018982151638
11532.36687625727,525,1248,20,2,1,1,1,7,102.0114792956509,98.20871123831984,2.217521367467234,1595.3569861814383
9074.696463120561,326,1348,38,1,1,0,3,3,43.80818180879509,97.0472825073841,3.4259348167874153,2176.6018991821843
5577.6020628531605,527,882,76,1,0,0,1,3,43.21834014295299,81.37147347754976,4.243131208912533,2627.1093673895093
23510.335568675975,259,3283,23,1,1,0,3,4,68.73972059237693,95.43798774293792,3.7664145488312695,2527.1588846358727
38949.21631219676,377,401,91,1,1,1,3,6,14.348133814692773,99.5,1.797375677357798,4298.930588905407
36896.28340866852,238,762,17,2,1,0,1,7,47.390746735238054,93.00006442112607,3.410553376981695,2471.23532893021
31359.216126690106,870,4932,45,2,1,1,4,2,220.06476652363307,99.5,1.6749531223456724,1000.0
38152.47396318807,622,4797,99,3,0,1,4,7,83.76818115762762,89.0035844100225,3.7136472746739506,2787.273453594001
43817.147825087435,132,2477,60,1,1,1,4,6,17.922220866295056,98.93529466085022,2.283790225327604,7349.309865787428
5588.312882245128,250,121,92,2,1,0,1,3,36.844806089647655,95.14542025126028,2.296695498998378,7861.499258454569
24432.304818435634,271,2560,81,2,0,0,1,5,57.03138612341772,85.34942223187596,5.365182264626073,7332.80635621862
19635.720444801962,242,977,15,1,0,0,1,7,86.68496945428065,85.63796524515966,4.964179793554538,1000.0
32334.29424145179,523,2409,29,3,0,1,3,7,110.60771937113103,92.99426457449337,4.133077410257217,1754.863457098361
46296.23690277608,172,2702,13,2,1,1,3,1,41.986570453933396,99.5,2.0623977837479446,1000.0
15470.112651226922,655,2896,75,3,0,0,3,4,135.38998044436306,88.56251656153796,5.428285056882023,3342.2291491836713
34678.39796014797,947,1985,26,1,0,1,4,5,513.1815644507935,87.59154248124902,4.1481476827518335,1000.0
29833.863612552454,383,830,37,2,0,0,4,1,121.66079251341434,85.93387495079931,5.082464624393192,2720.386253888515
7374.856216967681,122,3262,57,2,1,1,3,2,10.377151083255665,99.5,1.6138734645584023,8214.24698375591
42200.73622720268,770,1659,13,1,1,0,1,7,241.24835629657053,92.041856988969,3.0860727043311345,1000.0
9541.219259948874,465,1800,97,2,1,0,2,2,50.00311995964958,98.80888766175022,2.724236299949185,4198.512744870089
25901.426557280225,818,3790,37,2,1,1,4,7,177.03941476610723,99.5,2.4588552622801263,1000.0
16585.939963936657,736,2117,70,1,1,1,3,1,95.88145583386066,99.5,2.722274037739711,2501.1248694084816
14601.7358309688,176,618,86,2,0,1,3,1,18.57999788356721,90.72870762213375,4.912670732815306,10119.907562078808
9078.099652409672,722,197,75,3,0,1,1,7,62.33381568515013,90.99811588312255,4.0719428133258715,2045.1820878279857
29930.765859842846,821,1045,12,2,1,1,4,3,315.33113619988364,99.5,1.7145554998903738,1000.0
22894.243624535575,326,3580,67,1,1,1,4,3,47.476899358982116,99.5,2.209433463458411,3514.5758868774615
30696.27760627036,118,1425,34,1,1,0,2,2,28.163408037646718,98.80259920078049,3.9080189331814954,6399.234856565648
33801.558077395886,715,2133,45,2,0,1,2,7,180.26394220092078,85.18763696258902,3.789868472654461,1527.3163472551526
35178.69858469005,285,2003,26,2,1,1,4,2,77.43521034022439,98.02057337101256,1.131296129705885,1846.7344398466382
49390.54573191925,610,2003,69,2,0,0,3,4,128.43253782726444,88.04013136493711,3.9923475501816235,3195.284490891617
45091.27762542064,85,2528,22,2,1,0,4,6,17.2416685919662,99.5,2.3608788487104055,5196.410221058687
33780.990193183316,670,2720,58,1,1,0,4,5,202.78115792199853,95.12611711099169,3.625394347681443,1419.9300963054725
38851.60669132217,686,907,54,1,1,0,1,6,91.45915094204456,89.75284141020465,2.9483990250383023,1636.0782923927604
37547.4173220847,910,2598,96,1,0,1,3,5,159.75359569848783,90.26938826096983,3.977178573333102,2384.04711469526
42735.21635291079,766,2502,77,1,1,0,4,7,135.50759308674466,91.14516601413551,2.607196359437768,1227.996404711876
29843.45133265615,823,2660,29,1,0,0,3,7,274.71628857107765,86.12554693735325,4.744937475318111,1000.0
5747.730202722226,770,4338,78,1,1,0,3,2,131.9401199875884,99.5,2.513397447109703,2332.8292724363314
49166.989864777395,829,1252,10,3,0,1,1,5,385.07605636951376,87.63946680936846,4.13105814438492,1000.0
28782.18003601031,843,3047,44,1,1,0,1,6,212.8337996509476,96.032283294993,2.6046631800387026,1220.6739393251546
16956.28879526677,946,1427,28,3,1,0,2,6,256.2428149192736,99.5,2.397376417750521,1000.0
44906.44395467307,353,4066,30,2,1,0,1,7,86.21590123243091,92.29570939768102,3.8161036112296145,2290.4567466730136
23224.674691230175,653,3237,33,2,0,1,1,4,246.06537691196434,88.95010675348236,5.048563606186514,1288.366487322285
38707.50254937836,149,3756,47,3,0,0,2,3,43.35754493197618,85.53838845590184,5.176810017734772,8919.628482185777
42243.23207129651,663,2616,69,2,0,1,1,7,114.73916785526096,87.44169641229021,3.6970279185764547,2361.247986686005
6313.587822251064,181,4779,57,1,1,0,3,4,37.601531384519596,93.28164261254003,3.255987585178365,5620.0549353668175
45689.46411230567,408,3739,23,2,1,0,1,1,140.61661308378916,91.33095661569565,2.538440407881735,1091.2364455710153
26088.86293625988,799,4504,26,1,1,1,1,6,209.59368823383147,99.07127972149823,1.3541018878345665,1000.0
28100.24181618837,166,787,83,3,1,0,3,5,16.985762191984968,98.6860274463109,2.8432931244114372,9222.575934524837
47769.221733356186,489,1013,21,1,0,0,1,5,189.08021530176873,86.31551160844552,3.9646288176355378,1000.0
7095.626143809677,178,3724,29,3,1,0,1,5,27.653175871064896,94.77958083630735,2.927440718331932,3224.9472993414224
45623.7956738335,884,3850,98,3,0,0,1,3,193.4320454838299,84.8596341018093,4.42808343061054,2425.0423148619893
27284.1353982966,239,287,78,3,1,0,1,7,10.0,99.38709765631187,2.8288505355374265,6041.934802026508
46602.60934315379,209,443,42,1,1,1,2,6,20.216374387543446,96.63019494274242,3.006140502372056,3914.974744424323
48285.976318711735,371,330,80,3,0,1,2,4,20.359171642135,91.06628392064775,3.663499039775016,5028.769835168537
10713.656726776971,667,4592,83,2,1,0,3,3,82.38440626980102,94.39006321500482,4.388680428419362,2228.218194291838
16573.996865294277,150,1166,74,3,1,0,1,3,10.0,99.5,2.390611883405409,9516.711960782968
25616.226331586284,491,2061,24,2,1,1,2,5,125.47460502332291,99.5,1.9751831306652798,1155.3648211668487
27659.6812839316,680,2615,34,1,1,1,2,1,171.07493456319557,99.5,2.0232081681173955,1000.0
28795.757531168696,274,1228,53,2,1,0,1,6,28.37549083957423,93.80779454718945,3.0647388616084448,3502.3357975233475
48967.33367544059,881,4261,66,2,0,0,2,1,333.8459410851699,80.29886028158198,5.081718661107071,2268.4094585991584
14455.295880456137,138,2349,93,2,1,0,2,4,10.0,93.28787764182854,2.509514540736962,13953.771537654293
40505.48793746737,494,3830,82,2,1,1,3,2,43.28760752017495,98.20703311320773,1.5442414855218938,2899.253631049141
20771.952017896074,622,3006,84,1,1,0,1,7,48.70628917966841,95.43185387863114,3.1393662135995903,2885.0113831179556
43586.94007506809,875,1719,95,1,1,0,3,7,75.51358104159252,93.71893041813226,2.9806559356555145,3401.1598954703904
37077.78596671851,662,3375,17,2,1,1,2,2,210.1861542022417,99.13611759542476,1.3977461443618835,1000.0
13421.174386901966,512,1627,32,2,0,0,3,6,106.32103601168065,81.87225053939852,4.725573070183874,1319.2536922272573
33818.27526138534,529,4306,49,1,1,0,3,3,148.20254976320453,97.17511197797708,2.1474351765340605,2066.9822300399433
32776.982921013914,766,730,94,1,0,1,3,6,52.95361083940361,94.96390424520627,3.5824718874136594,3554.430796347121
10674.949160156288,557,1752,85,2,0,1,1,2,41.596078443065096,89.11336559622296,3.9456244885831913,2458.5251309421465
15107.761240619086,274,2800,21,2,1,0,1,1,46.45039785610052,94.15116507390692,2.8453357536128516,1983.6564397908396
23330.468847658427,321,3376,51,2,1,0,4,5,34.09070782830831,90.43036649258704,2.7632873301416385,2507.413958997491
23455.12474423208,522,3329,46,1,1,1,1,6,45.0640379628914,93.38536279829144,2.5038244976856547,1230.6737302454726
19519.806492380325,712,2921,45,1,1,0,3,2,208.14518779792368,99.5,2.555314979846449,1000.0
25265.61271986478,327,2464,53,2,1,0,3,7,22.35569243247704,95.3755127844555,2.6790772594774115,3492.278511935854
12554.66427696063,402,1588,93,1,0,1,3,2,42.51618043033836,91.30704933577351,4.079908811363575,4804.577255280203
41951.395710440585,924,2416,26,3,1,0,4,1,409.8281295647917,95.49644729842362,2.968112771289761,1000.0
25068.250218928242,886,162,53,3,1,0,2,2,238.6382304851992,97.04027806850033,3.173504086339472,1600.6777940463035
19746.65069803035,654,3278,97,2,1,1,1,1,43.1263957004137,99.5,2.65771923092859,2634.146754744338
42807.93340203518,479,3511,75,2,1,0,4,4,76.6290228491738,94.41386058821621,2.568704518829898,3717.126143083126
36557.28431037478,873,1492,14,2,1,0,2,4,338.90082325337414,91.41594959595034,2.5608336004431322,1284.5771324836664
33262.453901769135,889,4384,30,1,1,0,2,5,441.31487404375,92.52644433959878,3.196453679507196,1000.0
13787.921795720431,557,2903,64,1,1,0,1,7,65.00921966142893,94.54009339768625,2.6466624105601437,1557.9505147301138
24639.549867263624,428,2773,33,2,1,1,1,6,43.93013658086842,99.5,1.832584381412121,1226.84089235819
42828.932514794564,890,176,83,3,1,0,2,7,91.67645482921334,94.46425319145732,3.450701045080692,1000.0
40072.68744098998,812,1908,96,1,1,0,3,7,34.77449526589412,94.50717624833723,2.5071202423365184,1857.9101249282446
15543.49839006745,383,703,20,1,0,0,1,1,154.8682917520746,87.7999623539557,4.366902045018167,1188.6336219575373
48578.485491101805,620,2317,27,3,1,1,2,7,114.37223161726392,99.5,1.9867893078590841,1000.0
14154.23759693619,532,2859,68,3,1,0,1,3,65.14157408315712,98.48001650399867,3.4650649579725514,2563.081932337028
30927.500335709014,284,4066,38,3,1,0,1,3,40.460860684876444,90.7557079548148,3.8762784138133,3011.5497057823845
35506.77901076383,881,2522,31,3,1,0,4,2,388.5274373873028,93.89641011891055,2.2523251869014724,1000.0
38227.647437876425,229,1990,97,2,0,1,4,2,26.08001141909526,92.92999948567986,4.519881144802391,9359.758452204362
39711.685049250074,53,1163,64,3,1,0,4,7,10.0,98.14354717066925,2.9601790108971073,24266.026498016112
34164.976450593735,286,1176,29,3,1,1,1,3,26.211426491401813,97.80000791971635,1.527265830002671,2630.21288676965
40800.887325168434,688,4779,68,1,1,1,2,6,80.24157777779712,99.27818674958853,2.332625281651271,1949.851174429504
15385.894470259538,538,206,23,2,1,0,1,3,197.3748594377079,97.47441806995744,2.509005210078504,1000.0
19422.947982182617,258,3734,41,3,1,0,4,3,70.36160051214083,92.84750419374673,2.8433387039979343,2907.1014418022633
23102.358081060407,324,4820,31,1,1,1,2,3,74.51145331044367,99.5,2.6201917173027107,1206.2232765396031
46230.52249909468,988,129,25,2,1,1,3,1,255.16939029393032,99.5,2.649005420042736,1000.0
41358.27788436923,660,957,12,2,1,0,4,6,219.4242042871422,94.83569991005335,4.194039187254965,1000.0
18034.07046713262,254,878,97,3,1,0,4,5,10.0,97.17420445810126,2.678115566981557,6692.861394569476
17345.757373491637,169,3853,44,2,0,0,1,2,60.87167167478586,89.43409826534477,4.860906809658326,5869.367485339169
39117.898507280646,114,1339,27,2,0,0,2,5,22.389261603732137,83.54406633864365,4.932978394036805,4719.379858626296
5738.289292712694,905,4220,43,3,1,1,3,1,224.04884656076055,99.17920839193305,1.5734571013188248,1662.354746541163
6266.447647066156,183,3011,72,3,1,0,4,1,52.44901365490319,91.83237409412784,3.3840452162361148,7342.006047047584
18161.75493972168,918,2554,60,3,0,1,3,5,257.61595457286796,95.68981220572178,4.853376177362073,1000.0
43460.74436417908,692,1462,73,3,0,0,1,2,144.47980159556232,84.91109698874926,5.849530376198484,2688.605788481106
35732.200896470575,981,2051,27,2,1,0,3,3,353.82894256803013,89.87941231342086,1.8906223726793199,1000.0
17569.895833865325,396,2196,73,1,0,1,3,1,32.447599557608186,84.22588934585737,4.290218595516897,4637.475717620663
29341.921130718725,363,1806,48,2,1,1,4,6,33.5970451258541,99.4620159163809,2.507690761192033,1338.807158911432
21494.79221749656,877,4771,63,3,1,0,2,7,158.7166968881464,95.06278760716758,2.6633769112426733,1949.0817834361856
31497.686120382405,392,2001,76,3,0,0,3,4,30.814529596204242,85.62044908537422,4.660290219528554,4992.228949447473
34883.2565457735,925,2010,47,1,1,0,4,4,392.4017568953848,95.35656503132348,2.9330164521170246,1197.6789455776743
28731.99483941286,749,1072,91,1,1,1,2,3,31.417303225981616,99.5,2.7712395793822164,2184.0397244195324
19125.614892524325,590,2119,83,3,1,0,2,4,59.055106583984546,93.82197603942174,3.386872708574361,2144.4446367950127
47952.32128046508,738,2592,74,2,1,1,4,4,120.89898931622692,98.63641308282777,1.6649547130909832,2260.8898842746407
5444.953925761433,803,1139,34,1,1,1,1,5,218.4831001735715,99.5,2.081199600877864,1081.1187592191443
45147.11599354164,537,312,38,2,0,0,2,4,181.38138875825263,79.55682854085825,5.114223636553934,1777.35620328324
9463.286609338229,360,1260,98,1,1,0,1,6,31.56706865548801,93.70716859854431,3.2795998017204377,4917.401004529845
9424.565019138372,228,1555,89,1,1,1,2,7,24.19768001058694,98.6205053138061,2.398626149270017,6256.78832868845
21081.59056171034,772,3448,70,1,1,0,3,7,100.16379107247029,93.22778433924671,3.0503663956167384,1659.63310453345
49481.92152652285,972,3259,23,2,1,0,2,5,490.62890975850104,99.06607837811598,2.1041695232441096,1000.0
5514.133433168794,686,4506,25,1,1,0,4,3,303.77491318505383,94.90400687376231,2.5016294739589284,1129.5995959516351
44901.0811992554,830,829,65,3,1,0,2,2,181.17564045597803,95.87627125395458,3.3456781905402626,1271.0842143382986
20909.897459259813,773,2800,85,2,1,0,4,4,153.60062363389642,95.75258527811705,2.5518631157228144,1826.8988918237565
16452.090846348387,501,3145,59,1,1,0,4,1,80.91587537936962,89.47551587199062,4.057671609581092,2330.7025290224087
27381.376409752298,701,1117,31,1,1,0,3,4,238.2604265636256,91.97148453962167,2.7208983983652018,1280.6988532756725
49671.55230307305,905,3787,66,2,1,1,1,6,131.6273432125939,98.68576405568939,1.3421665035395522,1000.0
26386.470617361287,155,2070,25,2,0,1,3,2,20.071053325786707,89.20809953254883,4.378256460143194,3342.6017715287944
15256.969580171948,710,4439,66,1,0,0,2,5,248.0638389084517,81.93735489402548,5.393574524948268,2774.981784187713
41906.48305783415,311,3634,59,2,1,1,1,5,44.45827286176217,99.48007045630135,1.5523332124116491,3064.957362642085
46166.94021137932,427,1305,50,3,1,0,4,6,38.02845606863775,96.73849918566562,2.592786684378436,2514.913916161271
38502.81664914738,318,3589,28,1,1,1,1,2,62.87681566621433,99.5,2.208861205362415,1000.0
13760.825283508402,821,1949,99,1,1,1,1,5,68.79844467264103,98.49795580057338,2.060516939251371,2067.6977955958405
40447.43542832472,134,4874,16,1,1,1,3,1,41.805056115936225,99.5,0.7413848116848323,2304.660099368261
46842.91221351678,271,4661,81,2,1,0,2,3,40.91795054207088,96.01989137227073,4.411000124919199,6517.185751577649
20048.650310957557,558,4661,24,1,0,1,3,3,221.15788172594037,92.45436074882518,4.242729069954359,1000.0
44182.38544951748,210,3025,47,1,1,1,3,4,25.96118002465135,99.5,2.5855652232073614,3874.946184337738
28102.658095655457,666,2995,66,3,0,0,3,5,145.9565377986339,94.80166052875543,4.490168062524124,2242.2587206821763
42707.909952457965,610,3410,96,3,1,1,3,4,62.256261679009214,99.5,3.0558066092089864,3094.170256429261
36979.58196800855,180,1096,37,2,0,0,2,7,48.393436274278855,84.68811892093262,4.615285321683475,4457.548011260847
7176.3109517867815,746,1601,46,3,1,0,4,5,277.83892847474164,95.46895890457866,2.8142830206850427,1321.2688114545576
26616.56480407484,261,878,75,1,1,0,4,6,10.0,93.20458606163658,3.5195885623632868,5425.424250579326
21204.908986623916,91,384,93,3,1,0,1,2,10.0,96.22225410395592,3.4568703704184167,20777.75129941234
47154.566001744606,544,2096,99,3,0,1,3,7,46.35445599351395,87.35611879892997,3.742791619171736,4549.915183618907
35672.29655757391,824,163,91,1,0,0,2,3,168.29702748397932,86.06514301436528,5.839750921274596,2610.674047284517
12096.844012037809,249,773,46,1,1,0,4,2,47.03367600410254,99.44058355771762,2.814601783100237,4808.856333140689
47055.45086182124,331,2902,60,3,0,0,4,5,59.6631775926673,86.18076967594291,4.787768851862263,4379.9405164473055
16130.217067312753,615,2420,54,1,1,0,2,4,119.16165406707421,92.90602513838519,2.7252277045949778,1715.6036062745259
11246.75070094944,141,4740,27,2,1,1,2,7,29.50130679479816,99.5,2.426845299155945,3286.0689523506285
8638.341486782823,180,3453,62,1,1,0,3,7,24.821482606224823,92.36559104574378,2.951514741165679,6393.819443016774
13128.644792638963,764,3182,44,3,0,0,1,7,220.40351544163786,88.24131719450635,5.047885707827722,1106.0757655795194
40888.44496931042,322,3106,24,1,0,1,1,1,100.78673585775819,90.2076247472671,3.687790761992175,1421.9253845823691
30233.267922314557,399,2321,64,1,1,1,3,4,37.94746934089918,99.5,1.75590681096521,2754.3424246688596
17586.27560106395,493,4662,12,3,1,1,4,1,207.61910116010122,99.5,2.3409696068224464,1000.0
29663.98776918681,375,1710,10,2,1,0,4,1,154.17064170235736,94.17605962540115,2.8793393060310732,1000.0
41796.46903314227,845,3370,65,1,1,1,1,5,139.3542841549742,99.5,2.4071699072839365,2883.214530474954
7473.382762039333,484,2427,21,1,1,0,4,4,190.02503882363982,91.74870068948753,3.4515837959973883,1000.0
24732.556172355966,874,1638,15,2,1,0,3,6,227.46634755659323,92.21259180385152,2.8215603054543923,1000.0
43159.34569677107,182,3034,34,1,0,0,2,6,36.66732416128708,81.84205393003178,5.1255888461523815,3474.1236231032585
44936.71326806774,219,393,35,3,0,1,3,5,10.0,89.77185327690887,4.451604667065616,3127.393296498883
42677.86000323925,59,3274,13,1,1,1,2,2,29.771386725074777,91.07190257797143,2.3525175536673144,3384.331774637145
40879.13648389813,924,2416,14,1,1,0,4,2,435.61874277495764,98.04026216401515,3.850572382596333,1000.0
7193.879477874605,423,3608,19,3,1,1,4,3,136.17073902009602,96.87368327273542,1.88386496563062,1324.744779864592
19713.952469384763,367,3504,65,2,1,0,4,2,56.80159989390488,99.08408845611385,3.313307899615939,4188.406588107214
9565.541246481553,518,493,50,3,0,1,4,1,130.62698428992803,86.83862760797237,4.3966128589050495,1799.004438228585
41196.633125370805,173,3911,12,1,0,0,3,1,101.40616344624287,84.167997939398,4.846593601954829,1000.0
33755.78430170433,799,1463,32,1,1,1,4,5,241.54895978719517,97.5868768125945,2.352774282397993,1000.0
17890.916771525983,589,2470,14,3,1,1,1,4,210.14924980817253,97.89924848642524,3.1928224295956413,1395.5164853794906
33293.7433937508,135,2335,58,2,1,0,2,2,16.03792550833182,94.95442018347303,2.8375977859766865,8950.332784638002
46125.61786764231,548,2344,25,2,1,1,1,3,145.64082640198833,99.5,2.3460563597616737,1000.0
49696.92356653723,843,4372,40,1,1,0,2,6,214.23909723985273,93.42451754459941,4.27992140880759,1761.2461608937947
40769.97484105616,483,2041,81,2,1,1,3,3,42.888720319389776,94.88497368178463,1.7658256557202754,3429.4029490267762
21731.57928187991,137,972,28,2,1,0,1,6,10.0,98.1260209830808,3.642743474854493,3485.184070407185
48499.249850695065,264,4422,69,1,0,0,1,4,84.82260058876952,84.77185843304825,4.9021986187861195,6698.66918451252
23081.873318794733,217,3108,66,2,1,1,4,5,15.465164565345999,97.80880652076715,3.4539079172040448,5835.1871270947395
23644.107851253884,299,3942,63,2,1,0,1,5,31.714751513941394,94.82361548133422,3.0444626652567868,4143.548940478735
25399.019139228058,364,4737,76,1,0,0,4,3,99.76946338084991,84.75405208684283,5.858541328071583,5127.014189387871
19654.75964716686,68,4552,44,3,1,0,2,5,56.47416505847473,94.73520375739676,3.0983437642849583,12294.675973999916
31446.797128208047,383,3279,53,1,1,1,3,3,32.80437145975379,99.5,2.045677170159826,2810.311482552758
43871.73325107976,614,2180,81,3,1,1,4,1,55.49628383907419,96.8938723242652,3.1586768828074305,1831.5379907134093
28131.849121033967,849,1080,34,1,1,1,3,4,170.09257412749406,99.5,2.4168955573105815,1000.0
40998.67519475441,971,520,12,2,1,1,4,5,387.0129839929477,99.5,2.80764833581928,1237.6592273997533
