warehouse_size,daily_orders,item_types,workers,shift_type,wms_implemented,agv_implemented,season,day_of_week,temperature_control,ceiling_height,loading_dock_count,warehouse_age,average_item_weight,fragile_items_ratio,inventory_turnover,conveyor_belt_ratio,voice_picking,barcode_scanner_quality,average_employee_experience,employee_turnover_rate,temp_worker_ratio,batch_picking_enabled,quality_check_level,order_complexity_score,processing_time,picking_accuracy,error_rate,labor_cost_per_order
28727.28131,715,2340,38,2,1,0,3,6,1,10.15636678,7,17,0.543701089,0.018951411,19.56768148,0.329795289,0,4,4.011331776,57.59070366,0.029009779,1,1,0.305555556,872.0519929,90.48644037,1.352022924,3500
19304.70878,519,2096,38,2,1,1,2,2,0,6.58248314,6,10,1.851019001,0.191565758,13.85791328,0.711194437,0,5,20.57361618,60.46678998,0.133726361,0,2,0.247614504,537.824365,91.73042316,2.769002803,3500
16942.80058,878,1567,94,1,1,0,3,7,1,14.24891448,5,20,1.033958466,0.26060404,4.782203016,0.627997517,1,3,10.5518478,15.80717585,0.359041349,1,3,0.560306318,810.3492544,90.29288827,2.727198148,3500
12327.72885,167,1115,12,3,0,0,4,1,0,11.39092244,4,7,2.548989238,0.249089517,10.29108154,0.099790459,0,4,27.48559627,54.13707068,0.019071757,1,3,0.149775785,262.5257613,92.06074123,2.795306125,3500
23811.12122,722,293,66,2,0,0,4,7,2,14.46618615,5,13,1.416060318,0.158679859,18.75036625,0.1632439,0,2,22.62308103,19.99732467,0.151453164,0,4,2.464163823,703.8395824,83.19810354,3.902321804,3500
10820.81433,415,2397,25,1,0,0,4,5,0,13.46752049,4,1,0.389617817,0.280617703,18.45760785,0.196397575,0,2,37.72233691,74.18993551,0.251240548,0,4,0.173133083,630.0104931,80.79149612,4.813619507,3500
6452.262407,48,335,5,2,1,0,2,2,0,11.7224753,3,17,2.343762682,0.103908371,3.762080823,0.784264625,0,5,50.88871054,66.22592268,0.182613989,1,2,0.143283582,58.94713054,95.33682905,1.21677029,3500
10005.07671,79,394,5,3,1,0,4,5,0,7.093792252,3,19,2.547943265,0.003061508,14.99995589,0.764853408,0,4,33.77657482,37.04711004,0.259036134,1,5,0.200507614,90.90256642,94.72008524,1.224104081,3500
9723.85024,94,591,6,2,1,0,4,2,0,11.49457106,3,2,2.263592534,0.179181079,3.464565527,0.711089648,1,5,35.32333717,69.07316649,0.053123844,1,5,0.159052453,76.89125869,90.86499447,1.866455934,3500
35551.7888,708,2675,41,3,1,1,4,1,1,10.08979273,9,5,1.009169607,0.164559163,9.46387436,0.132650097,1,5,45.46734717,29.51297698,0.350981212,1,1,0.264672897,585.3670553,97.04610467,0.936362036,3500
16693.14191,210,1290,7,1,0,0,1,4,0,7.659786657,6,4,0.917582903,0.24196751,4.469238032,0.022021534,0,2,58.01866737,70.85628091,0.034734157,1,4,0.162790698,515.3363881,84.98969907,3.308364416,3500
13076.55403,232,889,10,2,0,0,2,2,0,7.514134969,5,13,3.076601878,0.078391465,9.648605351,0.214048252,0,4,57.791653,19.07194478,0.341739094,0,3,0.260967379,288.5862927,81.33275395,5.934669039,3500
53856.11275,1200,531,74,2,0,1,3,7,0,10.50992257,13,10,0.978368845,0.161764108,5.277324863,0.172707659,0,2,9.244185592,76.39861627,0.280566353,0,5,2.259887006,1262.451949,83.31368582,1.291001812,3500
41041.46624,872,1345,98,2,1,1,1,5,0,9.737449615,10,6,0.894583781,0.091788645,3.072054108,0.131919225,0,4,29.97649989,11.23034856,0.070816397,1,1,0.648327138,580.6892577,98,3.683391142,3500
18057.32443,1127,2209,56,2,1,0,3,7,1,10.90407149,5,8,0.904619334,0.221457889,18.82552514,0.338327394,0,4,51.87561353,59.94687141,0.141882896,1,4,0.510185604,1209.922826,94.19160928,3.560647831,3500
32075.011,1200,1641,56,2,1,0,3,6,0,8.700222003,7,16,2.445458773,0.249108528,18.42955055,0.164236343,0,5,8.172853059,20.39775653,0.081349595,1,3,0.731261426,1309.315932,96.02582319,2.348089188,3500
10138.89402,373,60,41,1,0,0,1,1,0,10.87282281,3,23,5.40086452,0.197083419,4.806002934,0.156522407,0,3,42.10761959,76.85554688,0.251991368,1,2,6.216666667,516.1594453,81.85821351,2.250958553,3500
11395.97811,266,823,31,3,1,0,3,1,0,8.950655272,5,22,1.191161766,0.295890053,19.65780626,0.691863687,0,4,33.48040838,32.0705074,0.311268253,1,2,0.323207776,238.5734425,94.38787435,3.741086347,3500
14082.14322,444,325,21,3,0,0,2,4,0,8.457518703,4,2,0.670658659,0.226612842,16.87381741,0.11670686,0,4,20.03037024,44.10376211,0.198899937,0,5,1.366153846,347.5722629,82.80299134,3.635207257,3500
12657.34175,151,133,8,1,1,0,1,1,0,7.630737059,5,16,1.007679279,0.26876341,15.75426871,0.250479956,0,4,38.67968594,60.9987787,0.113166383,0,4,1.135338346,116.7264928,91.63767984,1.675559065,3500
12005.8452,610,2116,24,1,1,0,2,2,0,13.11982616,5,24,0.551723352,0.022959884,4.303174352,0.169395548,1,5,47.26958684,11.38727571,0.106046391,1,5,0.288279773,717.4559888,96.71302782,1.285627217,3500
22282.45228,835,427,40,2,0,1,1,4,0,8.156743061,5,22,0.373198454,0.023116716,10.05025687,0.117866934,0,3,6.442314446,28.86869319,0.04455459,0,1,1.955503513,849.3619391,84.59971187,4.105363688,3500
15831.21194,287,132,10,2,0,0,4,3,0,10.93094756,6,18,3.382663964,0.295563676,16.84951132,0.100695846,0,2,21.41600289,48.85124681,0.198287037,1,5,2.174242424,663.1910689,88.02861085,1.424406909,3500
13425.39878,242,1870,24,2,0,1,1,2,1,12.95248588,3,5,1.09662238,0.271322826,18.24290682,0.038331549,0,3,10.25946381,44.20630968,0.355660545,0,2,0.129411765,384.1598711,87.8110016,3.007536065,3500
18760.16641,761,580,52,1,1,0,4,4,0,7.888476408,4,2,0.820539656,0.274438976,15.59056831,0.472085224,0,4,20.66371707,64.39038223,0.101153723,1,4,1.312068966,680.0471156,83.59773862,3.257257792,3500
9676.419092,160,1119,12,2,1,1,4,4,0,13.25216592,4,16,2.606414127,0.183958608,17.9502492,0.519563378,0,4,42.22899813,73.90985051,0.230536828,1,3,0.142984808,161.7175664,94.86374361,1.691123759,3500
11198.84785,471,1311,29,1,0,1,4,4,0,7.092928257,5,14,1.462889154,0.144560553,2.844896493,0.253676675,0,4,4.375833045,19.50765738,0.129586566,1,5,0.359267735,810.3127032,88.21923029,3.345377486,3500
39054.9138,1200,2320,63,2,1,0,2,3,0,11.28319881,9,16,1.401815426,0.046633884,5.834275509,0.642099475,0,4,45.7576452,74.86556803,0.051353449,1,4,0.517241379,1451.508025,94.22910979,1.689961496,3500
29277.72786,672,329,31,3,1,1,3,7,0,9.034547735,7,21,0.764240054,0.254227367,8.647500439,0.647873854,0,4,28.91926406,68.17666003,0.332437385,0,4,2.042553191,403.9931959,96.49007036,2.028503264,3500
80000,1200,2701,44,1,0,0,2,7,0,7.199962015,19,13,0.960320512,0.013927536,11.06806337,0.15806167,0,3,47.59606697,29.48240962,0.289378803,1,1,0.444279896,1708.858424,79.6516633,7.688578685,3500
48375.25776,1200,1290,75,3,1,0,2,3,0,7.67665677,12,9,0.778759423,0.229671193,12.15307907,0.52475356,0,5,44.26117667,15.37905614,0.080449718,1,4,0.930232558,717.7809516,92.88592486,1.72133806,3500
49190.24761,1200,2800,84,2,1,0,3,7,0,14.38571271,11,6,1.817383709,0.296158756,15.84234202,0.648331662,1,5,19.58237842,15.85754929,0.300969382,1,5,0.428571429,1047.035285,93.66767848,1.885848819,3500
31616.61571,521,647,39,2,1,0,3,5,0,9.755216438,7,2,3.213567012,0.13863664,10.4781481,0.063514081,0,4,58.04860266,68.8130697,0.019604588,0,4,0.805255023,470.9020176,95.73518943,2.08321168,3500
11451.41104,82,127,5,3,1,1,3,5,1,10.49317037,3,16,1.593890019,0.031359849,10.95905109,0.561546746,1,5,52.69038642,71.43909876,0.341126335,1,1,0.645669291,42.58591163,98,4.127362406,3500
30701.35154,1200,725,150,1,1,0,4,3,0,13.63104638,7,13,1.728734532,0.052765468,9.027135697,0.447707272,0,5,40.75813465,16.84806934,0.279113082,1,5,1.655172414,843.9979404,95.22970524,1.855799556,3500
18697.98363,296,1288,26,2,1,0,4,4,1,12.88081789,6,19,3.034627567,0.209562079,9.475866157,0.300713677,0,5,42.08172986,69.89882624,0.358985809,1,5,0.229813665,429.9501039,93.26368447,2.172527809,3500
13093.08321,135,194,5,3,1,0,4,7,0,14.6834097,3,16,1.864469973,0.236946078,4.55995378,0.018214738,0,3,43.54592889,56.5164858,0.397163352,1,4,0.695876289,158.6764232,93.74523202,1.580567267,3500
65074.00798,1200,1424,110,1,1,1,1,1,0,11.60020873,14,19,0.932014291,0.197325897,17.44246156,0.606389483,0,3,56.92033765,67.39905913,0.010815876,1,2,0.842696629,1091.801044,98,3.481053871,3500
5583.510603,90,77,5,2,1,0,3,6,0,6.794503471,3,6,0.99159366,0.202201133,3.352057883,0.414317952,0,4,6.522114181,21.40361273,0.31268714,1,1,1.168831169,37.898164,95.37682029,1.130737289,3500
30443.53263,624,2899,40,2,1,0,4,4,0,12.83021765,8,5,2.276569484,0.25361371,16.97513113,0.009624241,0,5,11.11949055,33.12313698,0.22133088,1,2,0.215246637,997.4610702,91.69561406,1.147193718,3500
17400.01371,277,2094,10,2,1,0,4,5,1,14.86163772,4,20,2.584570205,0.247567293,18.94362307,0.182863825,0,3,6.521675003,61.25930581,0.058263041,0,1,0.132282713,1244.935814,91.57746019,1.522772482,3500
20300.81406,1200,477,64,1,1,0,3,3,1,8.534425257,7,17,2.554798753,0.289903062,19.90873073,0.507526158,0,5,30.66049122,68.38704459,0.213550152,1,5,2.51572327,1136.33847,92.08285058,1.348677114,3500
10649.24797,187,175,10,3,0,0,1,5,0,13.86799562,5,9,5.542394491,0.177176321,13.84657216,0.269328703,0,3,58.68162707,55.7932198,0.274678399,1,3,1.068571429,180.7744353,85.17411042,4.146709126,3500
29831.53539,547,2960,34,3,1,0,1,4,0,11.08615171,7,6,2.414262234,0.249399512,9.173850018,0.114546289,1,5,39.49612985,17.29292537,0.375645119,0,2,0.184797297,539.2938912,98,3.602255693,3500
16471.88042,268,747,10,3,1,0,3,5,0,11.33906155,4,24,4.507786423,0.067673859,17.94039986,0.473495977,1,4,42.87178142,40.88592988,0.105025383,1,2,0.358768407,432.9774672,97.60721364,1.436748518,3500
15309.59409,156,459,8,1,0,1,4,6,0,14.27095627,4,20,2.399958131,0.234377311,7.980032566,0.152637174,0,2,15.81249305,61.12789057,0.138855252,1,1,0.339869281,164.1425872,78.95546379,5.022024281,3500
20987.3767,1200,1092,79,3,0,0,4,2,0,12.38170837,7,6,2.545206811,0.145231212,19.04579965,0.117085115,0,2,18.34424684,23.23998429,0.053164109,1,1,1.098901099,1592.833085,82.3209889,2.836395498,3500
21141.02944,1111,183,86,3,1,1,2,6,0,9.392870681,7,24,1.162511589,0.18532377,11.30183752,0.352071147,0,4,58.39965424,38.60298518,0.085493862,1,3,6.071038251,324.0558956,96.75911304,3.364103841,3500
17954.86183,409,970,22,1,0,1,3,5,0,6.585725494,6,12,3.159736712,0.005313418,7.047991233,0.047501252,0,3,39.18587674,56.46912366,0.036204989,1,4,0.421649485,491.2293629,85.30971477,1.916605093,3500
48552.56618,1200,2567,89,2,1,0,3,3,1,8.581095223,11,15,2.205125512,0.211575457,15.48671668,0.187501324,0,4,56.58620681,41.37401151,0.083695761,1,5,0.467471757,1399.573955,93.27365116,0.596410068,3500
22212.61291,1200,2401,66,3,0,0,2,5,0,12.90811821,6,22,1.786540282,0.127851947,17.62814746,0.043700671,0,3,36.79434466,14.6286399,0.345805702,0,3,0.499791753,1471.448219,85.91443367,1.937240402,3500
62482.67532,597,1066,20,3,1,0,3,2,0,10.56176766,14,15,5.175553443,0.156584411,3.24661553,0.142155476,0,4,50.36911355,34.16685415,0.082687972,1,2,0.560037523,1337.805741,94.80329199,3.998645636,3500
24912.19397,332,2155,14,1,0,0,1,1,0,11.22279081,5,10,0.526923982,0.209559266,12.62524725,0.174057407,0,2,11.50837814,39.43022729,0.128508222,1,4,0.154060325,706.0667742,85.04260731,3.743548839,3500
18041.59491,234,705,23,3,1,1,3,3,0,14.81988472,6,22,1.086478788,0.027652494,19.1673898,0.103780304,0,4,36.67027241,47.43649903,0.116749633,0,3,0.331914894,184.5693908,88.11537812,1.328856136,3500
76550.11809,1200,2320,96,2,1,0,3,2,0,13.79510997,18,10,2.898689689,0.099973994,17.50037374,0.686872509,0,4,30.43936721,76.55585937,0.335133005,1,5,0.517241379,1479.543279,97.11516297,2.330669533,3500
14143.86575,551,622,52,3,1,0,3,4,0,9.585793719,3,4,1.833275631,0.168774809,10.4022339,0.67055956,1,3,51.37683355,37.94714948,0.303793133,0,5,0.88585209,420.0627791,98,0.591796468,3500
11352.71882,406,167,11,2,0,1,1,4,0,10.16493977,4,1,2.521523417,0.056009822,11.07911913,0.12640417,0,4,54.85291268,36.9587399,0.315270587,1,5,2.431137725,576.0952048,90.76039244,1.008222168,3500
32647.48666,648,1929,31,2,0,0,2,1,0,8.918262515,8,1,3.217594402,0.103073289,7.16301006,0.147381239,0,3,28.11287789,75.37597295,0.341544763,1,3,0.33592535,1121.668263,82.0121673,2.489414202,3500
9098.149582,253,1650,37,2,1,0,3,7,0,11.80998952,3,15,1.950955089,0.146566955,2.116562188,0.419469205,0,4,45.10126126,47.17500009,0.252320804,0,4,0.153333333,292.888311,93.57332878,2.883642697,3500
20418.02652,773,889,38,2,1,1,4,7,0,12.32038832,6,3,2.420561917,0.213614192,5.388237195,0.484639063,0,5,56.43076781,21.63403972,0.344682259,1,1,0.86951631,469.8768229,98,2.757070943,3500
9177.800726,703,343,69,1,1,1,4,2,2,7.341177556,2,24,1.21243098,0.027959842,3.823745275,0.539235886,0,3,31.18916265,61.7830734,0.259966859,1,3,2.049562682,683.9025857,93.85851422,3.604675204,3500
9365.038012,329,1962,24,2,0,1,1,7,2,6.174269669,3,24,3.558037538,0.210396825,12.48572112,0.213132608,0,3,24.69398627,69.96001934,0.377371196,1,1,0.167686035,561.0022895,87.0486954,1.410071349,3500
26902.35912,902,2002,32,1,1,0,1,7,0,14.9074916,7,1,0.851301366,0.118685247,11.27165464,0.622519664,0,5,44.05794693,49.87321919,0.289628763,1,1,0.450549451,1172.900162,98,2.304861518,3500
34281.19455,1200,424,67,2,1,0,2,3,0,7.990229289,9,15,0.535767034,0.073207978,8.52166888,0.139257318,1,3,27.70075288,22.86626225,0.209222348,1,1,2.830188679,547.4537875,88.90066649,4.640036463,3500
23242.15645,927,2432,42,1,1,1,4,7,0,12.54858333,7,4,3.491955467,0.045294457,7.220013438,0.759158823,0,3,43.8103917,48.92659526,0.299384522,0,1,0.381167763,1065.249132,98,2.080390029,3500
15632.47161,976,2040,86,3,1,0,2,5,0,9.812298966,5,10,1.70353075,0.238932931,10.91119632,0.392342293,0,5,44.68758084,62.75736224,0.06159063,1,5,0.478431373,842.4065272,90.03049481,2.058812082,3500
23564.65973,356,2256,37,3,1,1,3,4,0,7.371551735,7,18,1.418062582,0.088924187,12.88080341,0.032586181,0,5,32.1341954,68.97439135,0.369136824,1,4,0.157801418,365.0062737,90.67357981,2.964593839,3500
28113.48516,581,732,30,3,0,0,4,6,0,14.58358859,6,24,2.812259646,0.123693223,7.634413079,0.004509621,0,4,7.603963327,63.48443124,0.300371738,1,3,0.793715847,876.7781764,73.30117196,1.314399325,3500
32409.72979,648,1265,43,2,0,0,2,2,1,11.85141973,7,18,0.846666592,0.253186609,11.79823737,0.246731135,0,3,47.43154973,52.04739931,0.287830468,1,5,0.512252964,657.169279,83.11624498,4.429952841,3500
32791.84749,798,1179,90,1,1,0,1,2,0,11.5254459,8,11,4.201963207,0.270395153,7.910647749,0.053742698,0,5,11.52201934,75.81536463,0.392486276,1,1,0.676844784,1217.043069,86.67383945,4.876530826,3500
22136.89757,1200,174,141,2,1,0,3,7,0,10.57416881,6,21,0.51365438,0.289533555,19.3782654,0.090682175,1,3,4.854529373,44.85631335,0.170526377,0,4,6.896551724,776.8783216,94.57912635,1.845677315,3500
12845.8702,612,1980,29,1,0,0,1,2,2,14.95718669,5,21,0.471821106,0.227729646,4.076044872,0.172386883,0,4,42.70637567,52.61800901,0.084059336,1,2,0.309090909,1286.938056,89.43582429,3.785542213,3500
8141.963408,228,639,15,2,0,0,2,2,2,11.13246502,3,6,1.332539361,0.274494978,17.19550596,0.025383378,0,4,4.703670747,44.87481268,0.362423215,0,1,0.356807512,356.8476713,84.27982113,4.181763222,3500
20823.3685,837,1294,38,2,1,0,4,2,0,14.94361767,7,3,3.121740486,0.185822244,8.155551715,0.476821396,1,3,59.91263659,54.81577436,0.089385628,0,3,0.64683153,1262.437401,91.80021025,3.288634058,3500
21311.94852,339,520,24,2,1,0,1,2,0,13.92385409,5,3,0.850883732,0.203859402,12.33329664,0.50516739,0,5,22.94464122,58.06411085,0.243835181,0,2,0.651923077,247.2727381,85.7429676,3.470921973,3500
32090.73398,890,1249,92,2,0,0,4,2,0,12.91504789,7,1,2.482482702,0.213318235,6.246454217,0.289574454,0,2,25.29596443,15.05402153,0.248292598,1,3,0.712570056,1129.964512,79.58237088,3.692696936,3500
19308.733,359,455,25,3,0,0,1,3,1,9.096329517,5,22,3.343368134,0.176710869,12.21024514,0.166288632,0,3,14.38528311,38.93780328,0.301923454,0,5,0.789010989,495.8091432,84.02627559,3.369105616,3500
24958.85394,709,2696,31,3,0,0,1,3,0,12.68380683,5,23,1.534399202,0.156193452,2.289465236,0.188364986,0,2,35.02859399,70.48213159,0.218873362,1,2,0.262982196,1673.367094,84.35283279,2.137939255,3500
28791.29265,410,2382,28,3,0,1,1,5,0,11.81609029,7,22,2.004413295,0.160484333,7.080715394,0.029879727,0,3,37.19684418,13.39381196,0.181159295,1,4,0.172124265,480.4380599,87.6770498,2.211396175,3500
11667.50581,568,2602,35,2,1,0,4,4,0,7.572970803,3,23,0.913150118,0.208185249,8.11677581,0.799951757,1,5,57.54958859,39.69865107,0.178799927,1,5,0.21829362,632.9267262,91.4166847,1.764977538,3500
10114.29675,107,393,5,2,1,0,2,2,2,10.83021714,3,19,5.666603584,0.2012734,16.45539705,0.606827004,0,4,47.30744993,59.56855429,0.228590847,1,4,0.272264631,107.2858902,92.58845522,3.690750137,3500
22791.59741,452,228,22,2,1,1,4,1,1,14.29167319,7,13,0.548705437,0.273180354,3.875153922,0.769259947,0,3,12.86699295,53.89760725,0.016886582,0,5,1.98245614,446.1218511,98,2.267731064,3500
31793.19068,335,2551,22,1,0,1,2,7,0,9.30592592,8,5,1.753919758,0.242347425,4.846409858,0.276099799,0,4,58.75947534,34.00557341,0.24645102,1,3,0.131321051,277.6709752,86.56409594,3.982300793,3500
14300.25929,70,192,8,2,1,0,1,6,0,11.10497831,5,8,1.12278081,0.251824562,15.74903887,0.611339265,0,4,5.910989115,20.4408335,0.33957882,1,1,0.364583333,27.5401134,88.92857453,4.867001907,3500
8962.376206,541,948,45,2,0,0,3,2,2,14.04249492,2,19,3.184398034,0.016251287,3.23576434,0.172250078,0,2,34.16224567,56.94612914,0.187371608,1,5,0.570675105,1100.388107,92.97566634,3.222060321,3500
23670.16805,528,2558,72,1,1,1,2,4,2,12.05947109,5,3,0.854342723,0.024632274,15.33073601,0.266770487,0,4,25.71265494,71.64929762,0.011375576,0,2,0.206411259,632.3387468,90.03269117,2.85314887,3500
17111.79706,595,2618,20,1,0,0,1,1,1,14.10265918,5,3,8.492008622,0.086272837,4.102646574,0.12922015,0,4,8.851552379,44.75502718,0.152637717,0,2,0.227272727,3979.393496,78.92783096,2.445595653,3500
34757.9941,1200,511,37,3,0,0,4,3,2,9.098316355,7,16,7.529741358,0.04366488,6.192117993,0.218266571,0,2,11.3054817,28.46350464,0.082522724,1,1,2.348336595,5418.977312,75.68406337,5.992425741,3500
22833.18128,1167,2290,47,2,1,0,3,7,1,10.96904868,7,2,1.167988786,0.184940367,11.81613885,0.385790375,0,3,35.39027536,28.51648917,0.147889556,1,3,0.509606987,1477.173356,90.2778577,4.000229413,3500
18127.21617,606,1282,43,3,0,0,1,2,1,9.282431314,5,10,2.368794024,0.240227083,3.141689759,0.298840079,0,2,54.89455283,25.86511864,0.090320045,1,2,0.472698908,833.6937772,76.22759978,3.661443741,3500
45093.78952,1200,1676,80,2,0,1,1,7,0,8.07442729,12,2,1.726399759,0.003977654,10.46223838,0.278964647,0,2,7.623420892,40.36930673,0.000107906,1,4,0.715990453,1115.044818,86.77304931,3.600560627,3500
23065.52678,320,169,31,3,1,0,1,1,1,9.707738273,6,8,3.750346606,0.255487586,8.328216441,0.275059521,1,5,31.70726731,39.68965304,0.398762327,1,3,1.893491124,240.7743535,98,1.479035436,3500
25932.49452,844,1274,86,1,0,0,4,4,0,14.83144689,6,20,1.168958751,0.239679782,5.17709714,0.292134177,0,3,4.466757802,31.82711312,0.307751778,1,2,0.662480377,1533.549782,80.27244953,4.061908338,3500
12158.15919,358,2706,12,2,1,0,4,6,0,9.385690149,4,19,3.29204559,0.028718892,8.051779989,0.661238246,0,5,26.21714731,14.46257625,0.004322658,1,5,0.132298596,821.6325752,98,3.223140156,3500
53836.96759,847,256,47,2,1,1,2,1,0,10.28705184,11,21,2.078725157,0.238759532,11.75300832,0.145806094,0,3,57.84682291,25.66026295,0.233648345,1,5,3.30859375,400.4674683,98,1.54201246,3500
14552.66957,166,870,8,2,1,0,3,3,0,14.65713743,4,10,3.846995145,0.152355332,15.8054747,0.553996278,1,5,29.45826141,52.50231799,0.171836566,0,4,0.190804598,183.9560719,91.02243183,3.160893192,3500
15309.8394,465,2221,11,2,0,0,4,1,0,12.97305596,4,13,2.34591249,0.14454006,9.60171244,0.028939764,0,2,47.59615454,46.49412608,0.101070316,0,3,0.209365151,3014.647063,83.65447748,4.145141874,3500
34533.12714,586,608,58,3,1,0,2,4,0,12.36077009,9,3,1.161898826,0.150376273,19.51152763,0.019730862,1,4,41.64117212,31.48026871,0.129423252,1,1,0.963815789,253.7851549,90.66399331,1.404997548,3500
17548.47994,612,1823,56,2,1,0,4,2,0,8.405674366,6,7,1.035629944,0.227947129,4.907084891,0.400600965,0,5,6.072747971,15.99274222,0.278646877,0,4,0.335710368,1023.467839,90.83811514,2.267286041,3500
5637.617208,46,298,5,1,1,1,2,7,0,14.7622255,3,12,1.165085993,0.046493586,11.1658599,0.626989538,0,5,56.94445838,70.89527119,0.312785402,1,1,0.154362416,19.30210569,89.30472525,3.513569188,3500
6983.341499,112,154,5,1,0,0,4,1,0,7.312270175,4,7,2.006797215,0.247430682,13.40277921,0.083371651,0,4,20.96889972,32.34660478,0.141170409,0,2,0.727272727,130.1851742,81.14461057,2.474985167,3500
24222.526,327,877,17,2,0,0,3,7,0,13.01535812,5,3,1.317703832,0.278601587,10.82362742,0.061302805,0,2,44.21105439,15.24959801,0.204129845,1,4,0.37286203,211.6888157,84.87821162,4.421736654,3500
23324.22599,1200,2825,52,3,0,1,1,4,1,8.09436665,6,9,3.050285716,0.108205661,9.531947201,0.033313311,0,3,52.77399749,49.66137566,0.107128116,1,2,0.424778761,2264.37877,83.95733585,2.030864193,3500
15163.86218,1156,2824,148,1,0,0,1,3,2,13.02429598,4,8,2.322643482,0.052955577,15.16688404,0.261392307,0,3,18.52574959,31.61306229,0.301680611,0,4,0.409348442,2328.000871,76.38511818,4.162543326,3500
19399.58732,853,2802,64,2,0,1,2,7,0,10.40762327,4,11,1.669492762,0.236753944,9.199824522,0.19965602,0,3,17.86204431,14.1232068,0.380625772,1,2,0.30442541,745.1584398,98,3.91615974,3500
22407.08143,243,1226,11,1,0,0,2,4,0,8.906985802,5,20,4.763213352,0.093661832,14.93572901,0.051330073,0,2,41.18930083,18.81076502,0.197806928,0,5,0.198205546,369.2287526,82.21729698,3.095487441,3500
25252.51711,760,735,53,3,1,1,2,1,0,12.74570132,7,12,4.152103341,0.091669986,12.9241751,0.614933287,0,4,32.89141745,77.08476802,0.381286201,1,2,1.034013605,569.9404825,94.58582373,3.882725896,3500
21043.19617,597,642,45,3,0,1,4,5,0,10.44031331,6,3,1.410458022,0.071437261,11.76767373,0.183956384,0,4,46.81242764,74.5805438,0.096057524,1,5,0.929906542,521.359413,89.60023138,2.382589625,3500
26439.27633,202,1173,12,2,0,0,1,3,0,14.98154403,6,5,3.24611031,0.233473386,15.72835356,0.152516506,0,3,6.300877004,79.71477934,0.392510816,1,1,0.172208014,313.6673678,86.81169957,2.931168405,3500
33488.53495,993,2806,69,3,1,0,4,4,0,8.79222335,8,17,0.647403839,0.18810148,9.422637065,0.313598026,1,4,44.65604423,49.39194844,0.243730231,1,4,0.353884533,1146.0437,92.87325338,2.371384192,3500
19055.34159,390,943,13,2,1,0,2,4,0,12.45922595,5,1,5.074273387,0.025158191,19.67694229,0.068836433,0,3,56.84353293,30.51505656,0.227464856,1,4,0.413573701,608.004053,87.56724073,3.004016665,3500
18570.55534,813,2532,83,2,1,0,4,7,0,6.667950055,6,8,0.958254269,0.08264764,15.01459891,0.047367749,1,4,27.58568221,77.0603865,0.143537965,0,5,0.321090047,864.3880244,94.3054522,1.40455583,3500
11251.36371,175,1145,13,3,1,0,4,3,0,14.60549903,3,4,3.176159417,0.148388594,8.902471079,0.278516606,1,4,33.64761128,33.56310309,0.357390359,0,3,0.152838428,178.8496663,95.2082377,2.077542617,3500
11418.53861,534,2146,40,3,0,1,2,2,0,14.03846827,5,23,1.094287736,0.152599394,3.185599665,0.043004097,0,2,57.10778793,42.75128532,0.160168089,1,3,0.248835042,640.2018798,88.43081395,4.146619403,3500
38869.82797,432,552,23,3,1,0,1,5,1,7.693816429,9,17,0.614049024,0.15979355,12.0786194,0.519834272,1,3,28.71790214,32.54319492,0.093055285,0,3,0.782608696,304.4744039,93.28223535,2.621996551,3500
8085.319257,216,1723,26,3,1,0,2,4,1,10.91379418,2,11,0.955026746,0.12519282,16.33285558,0.553723276,1,3,14.81865554,59.14229547,0.234089514,1,5,0.125362739,211.7429891,94.45472592,1.63609915,3500
29904.00828,1010,387,49,2,0,0,2,1,0,8.444147697,7,9,1.508808645,0.19378035,14.97736665,0.118159807,0,4,26.6549292,50.89729691,0.01935287,1,3,2.609819121,836.4144843,81.17457948,5.447640133,3500
22997.9462,236,976,13,1,1,0,2,5,0,6.435733271,6,7,3.038352568,0.281649549,14.77993762,0.003220787,0,5,47.14316027,73.23034546,0.170975309,0,4,0.241803279,203.5084369,96.58590196,2.765701957,3500
14844.51037,558,1223,31,1,1,1,2,1,0,12.80356713,4,2,3.05141352,0.04672367,15.04196512,0.04365644,0,4,19.8501416,30.45451674,0.252647469,0,4,0.45625511,428.9329867,93.18312421,2.537901961,3500
37343.98694,1171,1461,64,2,0,1,4,7,0,8.641112787,9,18,0.855521956,0.132717547,15.50469534,0.227499282,0,4,4.170120343,39.55766968,0.143588771,1,1,0.801505818,1270.322426,86.43670497,1.428568096,3500
7983.82623,438,61,16,2,0,1,1,6,2,8.543055195,4,9,1.096575651,0.270589934,3.064693724,0.085762416,0,4,27.50332949,52.81033991,0.105077382,0,3,7.180327869,593.0278114,89.08803159,1.179104532,3500
32756.07995,674,604,34,2,0,0,2,7,1,7.924653888,9,20,3.777141041,0.08209688,7.939346041,0.157673882,0,2,35.10104453,49.04459124,0.11110852,1,2,1.11589404,564.7346318,85.41764071,6.229744478,3500
24858.36928,965,2806,51,2,1,0,1,2,0,14.56251275,7,20,2.527970916,0.277890096,19.41407177,0.469732375,0,3,21.28570824,40.91892731,0.301952494,1,1,0.343905916,1291.94285,91.16006627,3.1258872,3500
