warehouse_area_m2,daily_throughput,total_equipment_count,workers,shift_type,conveyor_count,rtv_agv_count,srm_count,robot_arm_count,rack_count,wms_implemented,agv_implemented,automation_level,season,day_of_week,equipment_age_years,condition_factor,conveyor_utilization,rtv_utilization,srm_utilization,robot_utilization,avg_conveyor_time,avg_rtv_time,avg_srm_time,avg_robot_time,equipment_efficiency,maintenance_frequency,processing_time_seconds,picking_accuracy_percent,error_rate_percent,labor_cost_per_order_krw
30000,54804,33,28,1,12,6,13,2,60,0,0,3,4,3,2,0.96,0.366,0.573,0.637,0.471,6.71,9.51,5.66,3.03,96.0,1.0,5.0,95.6,1.02,85000
15000,28349,21,13,2,7,5,8,1,30,0,0,2,1,4,13,0.74,0.799,0.642,0.64,0.417,5.08,6.22,8.67,3.87,74.0,6.5,13.13,85.9,3.08,85000
10000,6846,81,58,2,39,20,20,2,20,1,1,5,1,2,6,0.88,0.605,0.633,0.721,0.224,6.53,8.3,5.92,4.97,88.0,3.0,10.62,98.0,0.59,85000
5000,3419,31,33,1,10,11,8,2,10,1,0,3,3,5,13,0.74,0.365,0.412,0.772,0.22,3.3,6.96,6.11,2.74,74.0,6.5,9.6,91.5,1.95,85000
10000,11127,77,58,1,46,18,11,2,20,0,1,5,1,7,3,0.94,0.626,0.636,0.86,0.307,4.0,6.21,6.22,4.38,94.0,1.5,7.56,98.0,0.5,85000
10000,24423,98,98,2,49,25,21,3,20,1,0,5,4,7,12,0.76,0.646,0.619,0.887,0.293,3.47,7.58,4.74,1.68,76.0,6.0,5.91,95.6,1.41,85000
10000,9752,45,52,2,22,11,10,2,20,0,1,3,1,6,16,0.6799999999999999,0.766,0.513,0.517,0.505,5.87,10.89,4.45,3.48,68.0,8.0,16.11,87.0,2.61,85000
5000,8394,94,90,2,45,19,28,2,10,1,1,5,1,5,10,0.8,0.322,0.507,0.753,0.565,7.34,11.37,4.38,4.36,80.0,5.0,11.25,98.0,0.95,85000
15000,35509,76,65,2,42,11,20,3,30,1,1,5,4,4,7,0.86,0.394,0.692,0.638,0.569,7.54,8.19,5.52,4.08,86.0,3.5,5.0,98.0,0.68,85000
10000,16452,64,56,3,27,20,11,6,20,1,1,5,4,5,12,0.76,0.592,0.683,0.896,0.241,7.17,8.29,7.57,2.5,76.0,6.0,5.4,97.1,1.13,85000
15000,9809,37,38,1,17,9,9,2,30,1,0,3,1,6,10,0.8,0.574,0.454,0.807,0.587,4.8,8.61,6.53,2.14,80.0,5.0,12.1,92.2,1.61,85000
10000,22165,33,21,3,11,8,13,1,20,1,0,3,2,7,14,0.72,0.588,0.679,0.893,0.382,5.83,11.01,5.33,4.45,72.0,7.0,13.25,91.0,2.06,85000
5000,5670,42,38,2,15,11,15,1,10,0,0,4,2,5,14,0.72,0.482,0.595,0.745,0.475,3.19,7.75,9.46,2.7,72.0,7.0,11.18,89.2,2.64,85000
15000,8327,88,78,3,46,19,20,3,30,1,1,5,1,6,2,0.96,0.791,0.506,0.543,0.463,3.15,8.89,5.63,2.89,96.0,1.0,7.94,98.0,0.5,85000
10000,21562,32,21,3,16,6,8,2,20,0,1,3,2,1,5,0.9,0.639,0.666,0.842,0.267,7.56,10.18,8.3,2.22,90.0,2.5,7.86,95.7,1.2,85000
5000,11995,46,39,2,19,12,14,1,10,0,1,3,2,5,18,0.64,0.409,0.511,0.542,0.439,3.85,10.16,8.42,2.92,64.0,9.0,15.59,85.6,2.86,85000
30000,31849,29,27,3,13,8,7,1,60,1,1,3,2,3,2,0.96,0.31,0.409,0.771,0.49,7.23,8.4,6.34,3.21,96.0,1.0,6.23,98.0,0.57,85000
5000,3485,24,28,2,13,6,3,2,10,0,0,2,2,4,12,0.76,0.512,0.485,0.781,0.415,7.11,10.35,4.77,1.49,76.0,6.0,12.03,86.6,2.92,85000
30000,16896,17,11,2,8,3,4,2,60,0,0,2,1,2,19,0.62,0.376,0.474,0.567,0.47,5.1,9.23,4.28,4.44,62.0,9.5,16.92,81.7,4.04,85000
10000,10948,22,21,2,14,3,4,1,20,1,0,2,4,7,7,0.86,0.562,0.462,0.835,0.6,4.61,11.05,9.24,4.98,86.0,3.5,5.0,93.1,1.48,85000
10000,15395,27,24,3,11,6,8,2,20,0,1,2,4,7,7,0.86,0.325,0.517,0.511,0.562,3.1,6.18,4.99,3.51,86.0,3.5,5.85,92.9,1.7,85000
10000,18831,68,53,1,25,18,21,4,20,1,1,5,2,6,6,0.88,0.75,0.541,0.596,0.578,6.68,9.84,8.47,1.3,88.0,3.0,8.02,98.0,0.59,85000
5000,12501,66,64,3,29,11,21,5,10,1,1,5,2,2,2,0.96,0.701,0.563,0.56,0.515,4.54,7.34,6.82,4.69,96.0,1.0,6.15,98.0,0.5,85000
30000,31956,66,71,1,28,17,18,3,60,1,1,4,3,1,9,0.8200000000000001,0.647,0.608,0.853,0.318,4.5,10.45,5.37,4.65,82.0,4.5,7.07,97.9,1.03,85000
10000,19922,67,44,3,34,17,13,3,20,1,1,4,1,6,2,0.96,0.352,0.422,0.703,0.554,3.21,7.27,8.16,4.3,96.0,1.0,7.39,98.0,0.5,85000
10000,9221,34,37,3,17,10,6,1,20,0,0,3,2,7,1,0.98,0.702,0.527,0.539,0.268,7.91,8.96,4.07,4.82,98.0,0.5,5.74,96.3,0.86,85000
30000,74680,31,37,3,11,9,8,3,60,1,0,3,1,5,6,0.88,0.749,0.551,0.679,0.527,3.24,6.52,4.13,3.75,88.0,3.0,10.11,96.3,1.16,85000
10000,8328,21,15,2,6,7,8,0,20,1,0,2,3,2,13,0.74,0.709,0.663,0.504,0.462,6.43,11.77,6.22,1.78,74.0,6.5,9.04,89.5,2.16,85000
15000,12825,42,48,3,23,4,12,3,30,0,1,3,1,2,14,0.72,0.76,0.505,0.516,0.365,6.66,8.65,8.55,3.04,72.0,7.0,12.78,89.0,2.35,85000
5000,10596,54,51,2,28,8,17,1,10,1,1,4,4,5,4,0.92,0.467,0.606,0.599,0.376,7.82,9.76,9.69,3.89,92.0,2.0,5.0,98.0,0.58,85000
30000,29977,92,83,2,40,23,24,5,60,0,0,5,3,5,19,0.62,0.373,0.54,0.601,0.289,7.79,8.17,4.28,4.88,62.0,9.5,11.03,87.7,3.14,85000
15000,27085,35,27,1,21,4,7,3,30,0,1,3,1,7,6,0.88,0.642,0.591,0.805,0.577,7.3,8.51,5.31,2.25,88.0,3.0,9.86,95.0,1.33,85000
30000,28146,81,95,2,36,21,22,2,60,1,1,5,1,1,15,0.7,0.31,0.413,0.512,0.592,3.57,6.85,6.9,2.93,70.0,7.5,14.88,96.1,1.4,85000
15000,15915,20,23,3,7,5,8,0,30,1,0,2,1,2,16,0.6799999999999999,0.626,0.686,0.62,0.542,5.53,11.74,4.82,4.89,68.0,8.0,16.27,87.1,2.49,85000
15000,9673,29,27,2,13,6,9,1,30,0,0,2,1,6,6,0.88,0.449,0.479,0.812,0.556,5.51,10.68,5.12,3.19,88.0,3.0,9.0,90.8,1.96,85000
10000,18360,28,21,3,13,5,9,1,20,1,0,2,2,6,13,0.74,0.582,0.667,0.544,0.486,3.73,6.37,4.8,4.8,74.0,6.5,13.76,89.2,2.16,85000
5000,4057,45,34,1,19,9,14,3,10,1,1,4,1,5,8,0.84,0.76,0.512,0.567,0.313,5.01,9.87,4.03,4.41,84.0,4.0,9.94,98.0,0.94,85000
10000,11268,20,14,2,5,6,8,1,20,0,0,2,2,5,16,0.6799999999999999,0.778,0.555,0.558,0.259,6.04,10.99,8.49,3.62,68.0,8.0,13.33,83.8,3.56,85000
10000,8470,28,20,1,15,7,6,0,20,1,1,2,3,5,4,0.92,0.311,0.692,0.886,0.353,7.77,6.85,8.08,1.77,92.0,2.0,5.78,96.3,0.92,85000
5000,9441,16,17,3,6,6,3,1,10,1,0,2,2,4,10,0.8,0.508,0.601,0.663,0.419,5.95,7.6,6.04,1.07,80.0,5.0,8.91,92.6,1.82,85000
5000,8951,45,35,2,20,7,16,2,10,1,1,4,1,1,3,0.94,0.607,0.617,0.772,0.548,6.85,6.72,9.57,3.73,94.0,1.5,7.76,98.0,0.5,85000
15000,10749,96,63,3,48,22,20,6,30,0,1,5,2,3,7,0.86,0.683,0.514,0.576,0.393,7.63,7.03,9.09,2.67,86.0,3.5,7.72,97.4,0.98,85000
15000,13900,59,64,2,32,10,13,4,30,1,1,4,1,4,17,0.6599999999999999,0.736,0.675,0.879,0.309,7.56,10.42,4.93,3.44,66.0,8.5,17.62,91.9,1.75,85000
15000,31051,24,28,1,13,5,6,0,30,0,0,2,1,4,2,0.96,0.388,0.563,0.883,0.451,3.25,11.93,4.94,3.87,96.0,1.0,7.47,93.6,1.32,85000
5000,3521,62,71,1,31,18,12,1,10,1,0,4,1,7,14,0.72,0.436,0.559,0.622,0.241,3.94,11.51,7.78,2.26,72.0,7.0,13.97,93.2,1.85,85000
5000,4204,29,28,1,10,8,10,1,10,1,1,3,2,3,16,0.6799999999999999,0.362,0.636,0.816,0.32,3.35,11.93,5.5,1.27,68.0,8.0,9.96,91.7,1.83,85000
5000,9547,14,11,2,6,2,6,0,10,0,0,2,4,3,9,0.8200000000000001,0.727,0.446,0.51,0.398,3.65,11.89,4.06,1.2,82.0,4.5,5.18,88.7,2.44,83040
5000,2509,72,63,3,25,19,25,3,10,1,1,5,1,3,12,0.76,0.571,0.545,0.693,0.235,7.01,8.89,8.93,4.3,76.0,6.0,13.62,96.6,1.13,85000
10000,9912,89,54,3,50,18,15,6,20,1,1,5,4,2,4,0.92,0.462,0.512,0.692,0.268,5.89,8.61,9.68,4.74,92.0,2.0,5.0,98.0,0.5,85000
10000,18713,93,75,2,47,25,19,2,20,1,1,5,3,1,18,0.64,0.746,0.654,0.661,0.212,5.23,7.09,4.86,2.57,64.0,9.0,12.32,93.6,1.67,85000
30000,78399,57,52,2,28,6,19,4,60,1,1,4,3,4,1,0.98,0.344,0.619,0.586,0.379,7.88,10.92,9.08,4.44,98.0,0.5,5.0,98.0,0.5,85000
15000,24942,78,47,1,32,22,20,4,30,1,1,5,2,6,6,0.88,0.428,0.42,0.76,0.401,5.83,6.28,8.65,1.93,88.0,3.0,8.14,98.0,0.59,85000
30000,59111,51,33,3,30,10,10,1,60,1,1,4,3,2,4,0.92,0.71,0.665,0.892,0.536,5.23,10.13,6.91,2.41,92.0,2.0,6.05,98.0,0.58,85000
30000,51124,33,26,2,12,7,12,2,60,1,1,3,4,3,11,0.78,0.359,0.474,0.511,0.203,4.12,10.8,9.43,2.57,78.0,5.5,6.45,95.4,1.38,85000
5000,3241,68,65,3,25,15,25,3,10,1,1,5,2,6,11,0.78,0.799,0.4,0.544,0.321,3.13,10.69,4.32,4.0,78.0,5.5,10.55,98.0,1.04,85000
15000,8721,59,40,3,26,15,15,3,30,1,0,4,4,5,19,0.62,0.782,0.654,0.656,0.491,6.81,11.1,5.13,3.81,62.0,9.5,8.79,87.8,2.41,85000
15000,26295,41,45,3,23,10,7,1,30,1,1,3,4,3,17,0.6599999999999999,0.328,0.556,0.827,0.214,4.75,9.98,4.78,1.94,66.0,8.5,8.62,89.9,1.92,85000
15000,36928,33,35,1,15,6,11,1,30,1,0,2,2,6,17,0.6599999999999999,0.608,0.566,0.773,0.525,6.22,10.78,5.14,2.11,66.0,8.5,13.6,85.8,2.6,85000
10000,8494,48,47,1,22,13,10,3,20,1,1,5,1,1,15,0.7,0.535,0.654,0.536,0.356,5.01,8.97,4.64,1.41,70.0,7.5,14.15,94.7,1.4,85000
30000,45560,21,22,3,8,8,4,1,60,0,1,2,2,3,5,0.9,0.513,0.466,0.644,0.304,3.46,9.36,4.16,4.87,90.0,2.5,7.09,93.2,1.44,85000
15000,15960,62,74,3,31,17,13,1,30,1,1,4,4,4,15,0.7,0.396,0.501,0.511,0.251,5.27,11.39,6.94,2.81,70.0,7.5,6.9,92.2,1.57,85000
10000,21998,65,70,3,29,14,20,2,20,1,1,4,3,1,5,0.9,0.629,0.516,0.849,0.407,4.48,10.33,7.74,4.2,90.0,2.5,6.21,98.0,0.67,85000
10000,20339,74,71,1,35,11,22,6,20,1,1,5,4,6,19,0.62,0.495,0.646,0.512,0.318,7.06,11.52,6.47,4.56,62.0,9.5,8.32,95.0,1.76,85000
30000,21320,23,15,3,5,8,8,2,60,0,0,2,2,2,16,0.6799999999999999,0.647,0.678,0.585,0.535,6.49,6.09,5.39,3.42,68.0,8.0,12.09,83.8,3.56,85000
5000,7606,20,16,3,5,2,12,1,10,1,1,2,3,2,17,0.6599999999999999,0.354,0.462,0.743,0.493,6.3,8.85,4.31,4.84,66.0,8.5,11.36,90.2,2.08,85000
15000,24811,44,26,2,21,10,12,1,30,1,1,4,2,3,15,0.7,0.499,0.431,0.743,0.521,7.99,7.34,8.2,1.11,70.0,7.5,11.15,94.4,1.57,85000
15000,9248,87,63,3,40,22,22,3,30,1,1,5,3,7,9,0.8200000000000001,0.482,0.454,0.633,0.581,6.42,6.05,5.52,1.04,82.0,4.5,7.08,98.0,0.86,85000
10000,9888,88,82,1,42,18,26,2,20,1,1,5,2,6,5,0.9,0.305,0.675,0.774,0.476,5.86,10.14,9.89,2.54,90.0,2.5,8.44,98.0,0.5,85000
10000,18890,46,31,2,25,11,8,2,20,1,1,3,4,2,14,0.72,0.435,0.656,0.571,0.347,6.11,9.63,4.47,4.39,72.0,7.0,7.77,93.9,1.65,85000
30000,20915,24,19,2,12,2,9,1,60,0,0,2,1,2,8,0.84,0.643,0.543,0.533,0.257,6.73,7.97,7.05,4.07,84.0,4.0,10.57,89.4,2.28,85000
15000,33214,79,54,2,37,25,11,6,30,1,1,5,1,3,7,0.86,0.429,0.47,0.596,0.398,5.92,6.74,9.34,3.48,86.0,3.5,9.86,98.0,0.68,85000
5000,8835,86,87,1,36,17,29,4,10,0,1,5,1,7,1,0.98,0.539,0.693,0.634,0.593,3.32,10.1,6.73,4.29,98.0,0.5,6.51,98.0,0.5,85000
10000,10672,41,29,1,21,9,10,1,20,0,0,3,4,1,15,0.7,0.623,0.695,0.74,0.476,5.81,10.69,9.85,3.18,70.0,7.5,8.2,86.5,3.1,85000
5000,2492,66,54,1,21,17,23,5,10,1,0,5,2,2,7,0.86,0.365,0.607,0.728,0.315,4.56,11.0,5.39,3.05,86.0,3.5,7.89,98.0,0.85,85000
10000,20039,26,16,2,8,8,9,1,20,1,0,2,3,6,8,0.84,0.416,0.646,0.567,0.339,6.01,8.43,4.39,4.79,84.0,4.0,6.41,91.9,1.6,85000
10000,14464,50,34,1,23,10,15,2,20,1,1,3,2,6,14,0.72,0.708,0.604,0.561,0.29,4.43,6.74,5.73,3.91,72.0,7.0,9.46,92.6,1.65,85000
15000,25305,43,38,2,16,7,16,4,30,1,0,4,3,6,10,0.8,0.312,0.602,0.721,0.58,4.29,11.15,5.85,2.72,80.0,5.0,8.01,94.6,1.4,85000
30000,27341,63,64,3,27,20,13,3,60,1,1,5,1,6,18,0.64,0.755,0.538,0.805,0.236,3.29,8.97,5.89,1.02,64.0,9.0,16.39,92.4,1.67,85000
15000,31927,36,38,1,15,7,12,2,30,1,1,3,2,2,5,0.9,0.726,0.514,0.863,0.547,3.31,7.83,9.46,1.12,90.0,2.5,7.35,98.0,0.84,85000
5000,2518,60,68,1,30,16,10,4,10,1,1,4,2,4,5,0.9,0.712,0.507,0.635,0.205,7.94,9.67,6.54,1.39,90.0,2.5,7.28,98.0,0.67,85000
30000,44676,71,43,1,38,14,16,3,60,1,1,5,2,4,10,0.8,0.728,0.63,0.65,0.208,3.03,7.22,6.96,2.83,80.0,5.0,10.97,98.0,0.95,85000
5000,12784,14,16,1,6,4,3,1,10,1,0,2,4,2,19,0.62,0.408,0.459,0.856,0.587,6.49,6.73,6.92,4.27,62.0,9.5,9.26,85.4,2.83,85000
5000,4292,47,42,3,17,16,11,3,10,1,1,4,4,1,2,0.96,0.365,0.504,0.858,0.253,4.75,8.97,4.2,2.07,96.0,1.0,5.0,98.0,0.5,85000
10000,15949,23,14,1,10,2,10,1,20,0,0,2,3,7,15,0.7,0.749,0.538,0.503,0.452,6.38,9.13,8.14,2.29,70.0,7.5,10.78,84.5,3.4,85000
10000,17005,19,18,2,6,3,8,2,20,0,0,2,3,7,12,0.76,0.328,0.412,0.707,0.316,5.91,10.35,4.41,4.53,76.0,6.0,7.87,86.6,2.92,85000
30000,55469,33,27,3,15,7,9,2,60,1,0,2,3,1,4,0.92,0.552,0.618,0.831,0.282,4.09,10.55,8.52,1.24,92.0,2.0,5.0,95.2,1.15,85000
5000,3117,65,60,1,34,7,20,4,10,1,1,4,1,4,9,0.8200000000000001,0.614,0.549,0.669,0.329,3.44,7.8,9.03,4.13,82.0,4.5,10.95,98.0,1.03,85000
10000,5096,38,32,2,22,8,7,1,20,0,1,3,2,3,6,0.88,0.547,0.42,0.756,0.373,5.06,9.58,7.64,1.06,88.0,3.0,7.72,94.1,1.33,85000
10000,19644,34,40,3,14,5,14,1,20,1,0,3,2,3,4,0.92,0.322,0.463,0.703,0.266,7.45,10.26,4.17,4.51,92.0,2.0,6.7,97.1,0.94,85000
30000,60636,57,37,1,31,13,11,2,60,1,1,4,4,4,8,0.84,0.537,0.65,0.766,0.373,7.53,10.53,4.45,1.61,84.0,4.0,5.37,97.3,0.94,85000
5000,11682,31,32,2,11,5,14,1,10,1,1,3,4,4,12,0.76,0.532,0.592,0.649,0.455,6.6,9.75,7.09,2.2,76.0,6.0,6.86,91.9,1.47,85000
10000,5302,86,75,3,29,22,30,5,20,1,1,5,2,4,1,0.98,0.449,0.511,0.531,0.279,4.68,10.78,5.09,2.39,98.0,0.5,5.54,98.0,0.5,85000
15000,8799,35,21,3,15,4,14,2,30,1,0,3,4,6,6,0.88,0.587,0.584,0.685,0.302,5.95,10.3,6.23,3.02,88.0,3.0,5.0,96.4,1.16,85000
15000,31073,49,50,2,25,10,11,3,30,1,1,4,1,5,4,0.92,0.462,0.411,0.592,0.295,4.68,11.66,8.83,4.74,92.0,2.0,8.2,98.0,0.58,85000
15000,35036,52,35,2,18,17,15,2,30,1,0,4,1,4,1,0.98,0.33,0.692,0.503,0.578,5.74,10.21,5.12,3.62,98.0,0.5,6.24,98.0,0.5,85000
10000,5624,61,60,2,22,16,20,3,20,0,1,4,4,7,7,0.86,0.459,0.679,0.797,0.254,5.38,7.91,9.87,4.91,86.0,3.5,5.0,95.7,1.22,85000
15000,32314,80,76,3,36,25,15,4,30,1,1,5,1,6,14,0.72,0.554,0.611,0.684,0.246,3.91,7.48,4.38,3.85,72.0,7.0,13.07,98.0,1.31,85000
5000,3184,48,45,3,22,15,9,2,10,1,1,4,1,6,2,0.96,0.712,0.577,0.849,0.406,7.15,11.71,7.01,3.42,96.0,1.0,6.82,98.0,0.5,85000
30000,16489,28,33,1,14,5,7,2,60,0,0,2,2,5,5,0.9,0.415,0.574,0.822,0.501,6.09,6.11,8.34,4.09,90.0,2.5,7.81,91.5,1.8,85000
10000,20568,67,76,1,24,10,28,5,20,1,1,5,2,7,10,0.8,0.556,0.573,0.598,0.569,5.79,9.16,6.61,1.23,80.0,5.0,10.35,98.0,0.95,85000
5000,10658,45,32,3,15,13,14,3,10,1,1,4,1,3,5,0.9,0.744,0.558,0.511,0.346,4.22,9.82,7.11,2.42,90.0,2.5,9.46,98.0,0.67,85000
5000,9520,62,54,2,33,11,16,2,10,1,1,5,2,3,18,0.64,0.36,0.596,0.881,0.392,6.66,9.4,5.23,1.78,64.0,9.0,16.69,93.7,1.67,85000
10000,9340,52,61,2,30,6,15,1,20,1,1,4,2,7,15,0.7,0.365,0.466,0.596,0.215,4.9,9.66,4.87,1.7,70.0,7.5,11.31,93.9,1.57,85000
5000,12772,59,37,3,32,12,12,3,10,1,1,4,2,2,14,0.72,0.515,0.599,0.671,0.579,4.3,9.76,7.67,2.13,72.0,7.0,12.4,94.2,1.48,85000
15000,10505,39,46,1,16,8,11,4,30,1,1,4,4,5,14,0.72,0.599,0.664,0.79,0.389,6.77,10.14,9.48,2.05,72.0,7.0,7.01,95.2,1.48,85000
30000,43611,62,49,2,35,12,13,2,60,1,0,4,2,2,10,0.8,0.786,0.567,0.713,0.214,7.2,6.27,9.44,3.15,80.0,5.0,8.61,94.5,1.4,85000
10000,6902,65,62,1,31,16,16,2,20,0,1,4,2,6,13,0.74,0.354,0.567,0.539,0.429,7.07,9.23,9.23,4.21,74.0,6.5,12.13,90.9,1.98,85000
15000,28356,42,43,3,19,7,13,3,30,1,0,3,4,7,5,0.9,0.599,0.4,0.603,0.572,4.45,8.63,5.12,1.55,90.0,2.5,5.0,96.1,1.05,85000
30000,56025,35,38,1,15,5,13,2,60,1,1,3,2,1,13,0.74,0.717,0.581,0.898,0.273,3.87,6.2,9.94,2.39,74.0,6.5,12.23,92.9,1.56,85000
10000,17739,37,28,3,16,6,13,2,20,1,0,3,3,2,7,0.86,0.678,0.592,0.875,0.569,6.62,10.62,7.75,3.77,86.0,3.5,5.52,96.0,1.27,85000
5000,4342,87,59,1,46,11,27,3,10,0,1,5,1,3,1,0.98,0.791,0.513,0.855,0.546,4.7,6.59,5.07,2.46,98.0,0.5,6.09,98.0,0.5,85000
15000,21708,59,59,3,28,8,19,4,30,0,1,4,2,1,14,0.72,0.57,0.505,0.64,0.253,5.97,9.49,8.8,1.8,72.0,7.0,12.0,90.8,2.11,85000
10000,16468,25,26,3,7,6,12,0,20,0,0,2,2,1,10,0.8,0.592,0.502,0.843,0.595,4.72,10.23,7.94,1.78,80.0,5.0,8.81,88.0,2.6,85000
30000,34975,83,87,1,33,18,28,4,60,1,1,5,1,1,1,0.98,0.672,0.675,0.799,0.574,3.97,9.0,9.96,3.73,98.0,0.5,7.31,98.0,0.5,85000
30000,66314,71,81,3,32,17,19,3,60,1,1,4,3,3,14,0.72,0.531,0.461,0.561,0.598,4.67,6.96,4.05,2.14,72.0,7.0,9.5,95.9,1.48,85000
30000,56938,55,34,3,26,17,11,1,60,1,1,4,1,5,9,0.8200000000000001,0.592,0.698,0.724,0.418,3.2,6.84,7.08,4.94,82.0,4.5,11.98,98.0,1.03,85000
10000,9187,19,13,2,7,4,7,1,20,0,0,2,2,4,15,0.7,0.454,0.588,0.57,0.493,4.52,8.93,7.93,3.17,70.0,7.5,10.79,84.5,3.4,85000
15000,7939,81,61,3,39,13,25,4,30,1,1,5,1,2,14,0.72,0.735,0.447,0.894,0.563,7.81,11.12,9.27,3.4,72.0,7.0,15.76,97.8,1.31,85000
15000,37095,21,24,2,6,8,5,2,30,1,0,2,2,7,2,0.96,0.398,0.454,0.535,0.542,5.89,7.55,9.09,4.21,96.0,1.0,5.98,97.8,0.92,85000
10000,20235,57,64,3,29,13,14,1,20,0,1,4,2,1,2,0.96,0.473,0.525,0.651,0.427,3.39,11.83,9.62,4.74,96.0,1.0,5.38,98.0,0.58,85000
5000,7262,20,18,3,5,7,6,2,10,1,0,2,4,7,6,0.88,0.39,0.68,0.712,0.311,7.68,9.75,6.9,3.32,88.0,3.0,5.0,95.4,1.37,85000
10000,18293,27,22,2,8,7,11,1,20,0,0,2,2,4,10,0.8,0.653,0.425,0.5,0.248,6.08,10.06,6.63,1.18,80.0,5.0,10.05,88.0,2.6,85000
10000,6922,48,34,3,17,17,13,1,20,1,1,4,1,6,10,0.8,0.532,0.61,0.814,0.576,7.99,9.3,7.37,1.09,80.0,5.0,10.62,96.1,1.12,85000
15000,28916,55,47,2,25,15,13,2,30,1,1,4,1,1,3,0.94,0.386,0.505,0.88,0.231,6.55,6.2,6.18,4.08,94.0,1.5,7.7,98.0,0.5,85000
30000,63334,58,61,2,35,12,10,1,60,0,1,4,4,7,3,0.94,0.571,0.621,0.786,0.414,5.46,11.82,8.92,3.79,94.0,1.5,5.0,98.0,0.7,85000
30000,28052,21,13,1,6,3,11,1,60,0,0,2,4,5,19,0.62,0.46,0.613,0.896,0.356,6.96,7.48,5.69,4.74,62.0,9.5,8.43,81.7,4.04,85000
15000,8077,24,15,1,11,7,5,1,30,1,0,2,1,2,18,0.64,0.574,0.474,0.806,0.235,3.99,10.44,5.68,2.97,64.0,9.0,17.11,85.4,2.72,85000
10000,10258,18,12,3,11,2,4,1,20,0,1,2,3,2,14,0.72,0.414,0.624,0.547,0.569,7.72,11.23,5.26,1.07,72.0,7.0,7.48,88.1,2.59,85000
30000,46729,37,24,1,17,5,12,3,60,1,0,3,1,7,16,0.6799999999999999,0.356,0.436,0.742,0.215,7.87,11.97,4.9,2.71,68.0,8.0,15.06,88.1,2.28,85000
5000,10105,60,66,1,21,24,12,3,10,1,1,5,3,5,13,0.74,0.527,0.468,0.895,0.39,5.66,7.31,7.08,2.02,74.0,6.5,9.4,96.1,1.22,85000
15000,36332,20,22,3,10,3,6,1,30,1,0,2,2,4,5,0.9,0.701,0.502,0.767,0.403,7.52,6.34,8.88,1.68,90.0,2.5,6.27,95.6,1.26,85000
30000,32272,35,26,2,18,6,8,3,60,1,1,3,2,6,12,0.76,0.68,0.443,0.57,0.205,5.66,9.25,7.0,2.26,76.0,6.0,10.2,94.4,1.47,85000
5000,10386,33,22,3,15,10,6,2,10,1,0,3,3,7,19,0.62,0.557,0.407,0.542,0.435,3.62,6.9,8.63,4.0,62.0,9.5,12.38,87.9,2.62,85000
5000,4689,17,13,3,9,2,6,0,10,1,0,2,3,7,14,0.72,0.549,0.658,0.535,0.407,3.8,11.37,8.99,4.74,72.0,7.0,9.01,89.8,2.27,85000
15000,16806,65,69,2,23,17,23,2,30,1,1,5,1,6,16,0.6799999999999999,0.519,0.47,0.788,0.564,6.85,6.72,7.23,4.34,68.0,8.0,13.4,94.3,1.49,85000
5000,11243,51,40,2,23,12,11,5,10,0,1,5,4,4,13,0.74,0.774,0.509,0.794,0.34,4.52,7.21,8.93,2.03,74.0,6.5,8.11,93.5,1.74,85000
10000,18820,28,25,3,11,7,8,2,20,1,1,3,4,7,14,0.72,0.322,0.512,0.638,0.298,6.27,7.74,7.64,3.02,72.0,7.0,6.56,90.8,1.65,85000
5000,9798,79,71,1,34,22,20,3,10,1,1,5,1,4,10,0.8,0.363,0.638,0.9,0.522,6.84,7.55,4.02,1.9,80.0,5.0,10.53,98.0,0.95,85000
5000,10947,62,43,3,23,17,19,3,10,1,1,5,1,5,13,0.74,0.628,0.562,0.669,0.469,5.08,10.93,8.38,3.16,74.0,6.5,12.44,97.3,1.22,85000
10000,8186,41,27,3,19,7,14,1,20,1,0,4,3,3,17,0.6599999999999999,0.579,0.55,0.607,0.363,3.17,6.22,4.57,3.31,66.0,8.5,10.89,91.7,2.18,85000
15000,15942,30,23,1,15,6,6,3,30,0,0,3,1,2,19,0.62,0.539,0.563,0.503,0.238,6.42,7.57,4.65,2.31,62.0,9.5,17.04,83.7,3.74,85000
15000,10021,21,22,1,11,2,6,2,30,1,0,2,2,6,16,0.6799999999999999,0.681,0.536,0.593,0.568,4.95,9.26,9.15,4.33,68.0,8.0,12.84,87.7,2.49,85000
30000,15916,36,26,3,13,12,9,2,60,0,1,3,3,4,2,0.96,0.597,0.598,0.6,0.495,4.91,7.87,9.74,3.35,96.0,1.0,5.4,98.0,0.82,85000
30000,67187,71,71,2,22,20,25,4,60,1,0,5,1,3,3,0.94,0.649,0.662,0.624,0.532,4.66,10.77,4.42,3.62,94.0,1.5,6.6,98.0,0.5,85000
15000,25854,26,22,1,11,8,5,2,30,0,0,2,2,2,9,0.8200000000000001,0.493,0.675,0.647,0.567,5.12,11.13,7.13,2.25,82.0,4.5,7.12,88.7,2.44,85000
15000,10398,93,77,3,38,23,28,4,30,1,1,5,1,6,1,0.98,0.572,0.455,0.611,0.513,5.09,6.01,4.32,2.76,98.0,0.5,5.54,98.0,0.5,85000
15000,31668,35,21,1,13,9,10,3,30,1,1,3,2,5,19,0.62,0.779,0.479,0.621,0.345,5.51,10.09,7.03,4.8,62.0,9.5,14.83,88.5,2.09,85000
